股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,10500,0,持平,2026-09-03
奇鋐,3017,3150,0,持平,2026-09-03
聯發科,2454,2110,0,持平,2026-09-03
台光電,2383,1600,0,持平,2026-09-03
欣興,3037,8460,0,持平,2026-09-03
健策,3653,1115,0,持平,2026-09-03
聯電,2303,50000,0,持平,2026-09-03
大立光,3008,810,0,持平,2026-09-03
旺矽,6223,1100,0,持平,2026-09-03
緯穎,6669,2088,0,持平,2026-09-03
台達電,2308,2750,0,持平,2026-09-03
智邦,2345,2307,0,持平,2026-09-03
國巨*,2327,8000,0,持平,2026-09-03
創意,3443,650,0,持平,2026-09-03
信驊,5274,210,20,加碼,2026-09-03
南亞,1303,13500,0,持平,2026-09-03
南電,8046,2640,0,持平,2026-09-03
貿聯-KY,3665,1293,0,持平,2026-09-03
日月光投控,3711,4500,0,持平,2026-09-03
景碩,3189,3400,0,持平,2026-09-03
環球晶,6488,2800,0,持平,2026-09-03
台燿,6274,1900,0,持平,2026-09-03
高力,8996,1737,0,持平,2026-09-03
致茂,2360,1000,0,持平,2026-09-03
力成,6239,5360,0,持平,2026-09-03
富世達,6805,650,-200,減碼,2026-09-03
華邦電,2344,5000,0,持平,2026-09-03
鴻海,2317,3200,0,持平,2026-09-03
鴻勁,7769,130,0,持平,2026-09-03
順達,3211,2000,0,持平,2026-09-03
光聖,6442,350,125,加碼,2026-09-03
聯鈞,3450,1100,0,持平,2026-09-03
辛耘,3583,800,0,持平,2026-09-03
川湖,2059,35,0,持平,2026-09-03
國泰金,2882,4000,2800,加碼,2026-09-03
京元電子,2449,1700,0,持平,2026-09-03
嘉澤,3533,250,0,持平,2026-09-03
漢唐,2404,250,0,持平,2026-09-03
長興,1717,3100,0,持平,2026-09-03
旺宏,2337,2000,0,持平,2026-09-03
中砂,1560,300,0,持平,2026-09-03
強茂,2481,1351,1350,加碼,2026-09-03
全新,2455,386,0,持平,2026-09-03
金居,8358,400,0,持平,2026-09-03
欣銓,3264,700,0,持平,2026-09-03
光寶科,2301,300,0,持平,2026-09-03
啟碁,6285,350,0,持平,2026-09-03
譜瑞-KY,4966,16,-204,減碼,2026-09-03
群聯,8299,1,0,持平,2026-09-03
帆宣,6196,1,0,持平,2026-09-03
上銀,2049,1,0,持平,2026-09-03
臻鼎-KY,4958,0,-1,清空,2026-09-03
