股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,8400,-1000,減碼,2026-09-23
聯發科,2454,2210,0,持平,2026-09-23
奇鋐,3017,2850,0,持平,2026-09-23
欣興,3037,8460,0,持平,2026-09-23
聯電,2303,60000,0,持平,2026-09-23
台光電,2383,1600,0,持平,2026-09-23
健策,3653,1115,0,持平,2026-09-23
旺矽,6223,1100,0,持平,2026-09-23
台達電,2308,2900,0,持平,2026-09-23
創意,3443,646,0,持平,2026-09-23
國巨*,2327,8000,0,持平,2026-09-23
緯穎,6669,1828,-40,減碼,2026-09-23
景碩,3189,4000,0,持平,2026-09-23
智邦,2345,1900,-160,減碼,2026-09-23
南電,8046,2770,0,持平,2026-09-23
南亞,1303,13500,0,持平,2026-09-23
貿聯-KY,3665,1293,0,持平,2026-09-23
台燿,6274,1900,0,持平,2026-09-23
環球晶,6488,2800,0,持平,2026-09-23
高力,8996,1625,0,持平,2026-09-23
富世達,6805,840,0,持平,2026-09-23
信驊,5274,96,-24,減碼,2026-09-23
大立光,3008,280,0,持平,2026-09-23
南亞科,2408,2800,800,加碼,2026-09-23
京元電子,2449,4000,0,持平,2026-09-23
致茂,2360,470,-210,減碼,2026-09-23
川湖,2059,75,0,持平,2026-09-23
鴻海,2317,3200,0,持平,2026-09-23
聯鈞,3450,1500,0,持平,2026-09-23
順達,3211,2000,0,持平,2026-09-23
辛耘,3583,800,0,持平,2026-09-23
光聖,6442,350,0,持平,2026-09-23
強茂,2481,3000,0,持平,2026-09-23
鴻勁,7769,80,-50,減碼,2026-09-23
國泰金,2882,4000,0,持平,2026-09-23
全新,2455,386,0,持平,2026-09-23
中砂,1560,191,0,持平,2026-09-23
光寶科,2301,300,0,持平,2026-09-23
啟碁,6285,350,0,持平,2026-09-23
長興,1717,900,-600,減碼,2026-09-23
金居,8358,100,0,持平,2026-09-23
群聯,8299,1,0,持平,2026-09-23
漢唐,2404,1,-249,減碼,2026-09-23
日月光投控,3711,1,-999,減碼,2026-09-23
帆宣,6196,1,0,持平,2026-09-23
上銀,2049,1,0,持平,2026-09-23
力成,6239,1,0,持平,2026-09-23
欣銓,3264,1,0,持平,2026-09-23
華邦電,2344,1,0,持平,2026-09-23
旺宏,2337,1,0,持平,2026-09-23
