股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,14200,0,持平,2026-06-11
聯電,2303,68000,0,持平,2026-06-11
國巨*,2327,9900,140,加碼,2026-06-11
欣興,3037,8960,0,持平,2026-06-11
奇鋐,3017,3250,0,持平,2026-06-11
台光電,2383,1350,0,持平,2026-06-11
日月光投控,3711,12101,0,持平,2026-06-11
金像電,2368,4700,0,持平,2026-06-11
華邦電,2344,36000,0,持平,2026-06-11
旺矽,6223,870,0,持平,2026-06-11
台達電,2308,2430,0,持平,2026-06-11
聯發科,2454,1170,0,持平,2026-06-11
智邦,2345,2100,0,持平,2026-06-11
緯穎,6669,790,0,持平,2026-06-11
健策,3653,830,0,持平,2026-06-11
臻鼎-KY,4958,5600,108,加碼,2026-06-11
嘉澤,3533,1240,0,持平,2026-06-11
貿聯-KY,3665,1090,0,持平,2026-06-11
旺宏,2337,16350,0,持平,2026-06-11
台燿,6274,1520,0,持平,2026-06-11
鴻勁,7769,279,0,持平,2026-06-11
致茂,2360,840,0,持平,2026-06-11
創意,3443,430,0,持平,2026-06-11
世界,5347,9911,0,持平,2026-06-11
高力,8996,1334,0,持平,2026-06-11
光聖,6442,830,0,持平,2026-06-11
聯亞,3081,690,-30,減碼,2026-06-11
穎崴,6515,165,0,持平,2026-06-11
頎邦,6147,5600,0,持平,2026-06-11
環球晶,6488,1497,0,持平,2026-06-11
力旺,3529,390,0,持平,2026-06-11
富世達,6805,570,0,持平,2026-06-11
勤誠,8210,680,0,持平,2026-06-11
金居,8358,1710,0,持平,2026-06-11
南電,8046,1080,0,持平,2026-06-11
景碩,3189,1380,0,持平,2026-06-11
鴻海,2317,3200,0,持平,2026-06-11
信驊,5274,45,0,持平,2026-06-11
群聯,8299,350,0,持平,2026-06-11
辛耘,3583,900,0,持平,2026-06-11
南亞,1303,7000,1700,加碼,2026-06-11
譜瑞-KY,4966,900,0,持平,2026-06-11
華星光,4979,1000,-155,減碼,2026-06-11
穩懋,3105,957,0,持平,2026-06-11
帆宣,6196,870,0,持平,2026-06-11
上銀,2049,1010,0,持平,2026-06-11
中砂,1560,340,262,加碼,2026-06-11
全新,2455,450,0,持平,2026-06-11
健鼎,3044,1,0,持平,2026-06-11
強茂,2481,1,0,持平,2026-06-11
