股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,0,持平,2026-06-24
國巨*,2327,23892,0,持平,2026-06-24
台光電,2383,4486,0,持平,2026-06-24
聯發科,2454,5037,60,加碼,2026-06-24
旺矽,6223,2352,73,加碼,2026-06-24
智邦,2345,6334,0,持平,2026-06-24
聯電,2303,83532,6142,加碼,2026-06-24
奇鋐,3017,5191,0,持平,2026-06-24
欣興,3037,13307,0,持平,2026-06-24
台達電,2308,5910,-312,減碼,2026-06-24
緯穎,6669,2417,0,持平,2026-06-24
金像電,2368,8315,0,持平,2026-06-24
貿聯-KY,3665,4834,0,持平,2026-06-24
日月光投控,3711,14158,-3790,減碼,2026-06-24
台燿,6274,5058,0,持平,2026-06-24
南電,8046,8917,0,持平,2026-06-24
健策,3653,2267,0,持平,2026-06-24
信驊,5274,422,0,持平,2026-06-24
穎崴,6515,348,0,持平,2026-06-24
富世達,6805,1811,0,持平,2026-06-24
精測,6510,930,0,持平,2026-06-24
勤誠,8210,2267,0,持平,2026-06-24
京元電子,2449,6484,0,持平,2026-06-24
嘉澤,3533,852,0,持平,2026-06-24
鴻海,2317,7307,0,持平,2026-06-24
頎邦,6147,6275,0,持平,2026-06-24
萬潤,6187,1334,0,持平,2026-06-24
高技,5439,3528,0,持平,2026-06-24
譜瑞-KY,4966,1642,0,持平,2026-06-24
台表科,6278,4334,0,持平,2026-06-24
同欣電,6271,2966,0,持平,2026-06-24
亞德客-KY,1590,530,0,持平,2026-06-24
金居,8358,980,0,持平,2026-06-24
高力,8996,354,0,持平,2026-06-24
精成科,6191,3988,0,持平,2026-06-24
欣銓,3264,1508,0,持平,2026-06-24
新日興,3376,1741,0,持平,2026-06-24
環球晶,6488,350,0,持平,2026-06-24
中鋼,2002,5163,0,持平,2026-06-24
富喬,1815,107,0,持平,2026-06-24
大立光,3008,1,0,持平,2026-06-24
創意,3443,1,0,持平,2026-06-24
世芯-KY,3661,1,0,持平,2026-06-24
美律,2439,18,0,持平,2026-06-24
強茂,2481,5,0,持平,2026-06-24
臻鼎-KY,4958,1,0,持平,2026-06-24
廣達,2382,1,0,持平,2026-06-24
華通,2313,1,0,持平,2026-06-24
世界,5347,1,0,持平,2026-06-24
南茂,8150,1,-1443,減碼,2026-06-24
