股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12000,240,加碼,2026-07-30
聯電,2303,76000,0,持平,2026-07-30
奇鋐,3017,3450,0,持平,2026-07-30
台光電,2383,1405,45,加碼,2026-07-30
聯發科,2454,1795,65,加碼,2026-07-30
欣興,3037,7600,0,持平,2026-07-30
旺矽,6223,1000,0,持平,2026-07-30
華邦電,2344,40000,0,持平,2026-07-30
台達電,2308,3040,0,持平,2026-07-30
智邦,2345,2290,30,加碼,2026-07-30
日月光投控,3711,6400,0,持平,2026-07-30
健策,3653,990,0,持平,2026-07-30
緯穎,6669,600,0,持平,2026-07-30
國巨*,2327,6000,0,持平,2026-07-30
臻鼎-KY,4958,6154,0,持平,2026-07-30
嘉澤,3533,1240,0,持平,2026-07-30
信驊,5274,144,20,加碼,2026-07-30
景碩,3189,3217,0,持平,2026-07-30
環球晶,6488,2350,0,持平,2026-07-30
創意,3443,510,0,持平,2026-07-30
台燿,6274,1680,0,持平,2026-07-30
鴻勁,7769,300,0,持平,2026-07-30
貿聯-KY,3665,880,0,持平,2026-07-30
致茂,2360,840,80,加碼,2026-07-30
南電,8046,1750,0,持平,2026-07-30
高力,8996,1600,0,持平,2026-07-30
富世達,6805,700,0,持平,2026-07-30
鴻海,2317,3200,0,持平,2026-07-30
旺宏,2337,7498,0,持平,2026-07-30
南亞,1303,4587,0,持平,2026-07-30
中砂,1560,1000,0,持平,2026-07-30
順達,3211,2000,0,持平,2026-07-30
力成,6239,2600,0,持平,2026-07-30
辛耘,3583,900,0,持平,2026-07-30
大立光,3008,140,30,加碼,2026-07-30
穎崴,6515,89,-30,減碼,2026-07-30
譜瑞-KY,4966,800,0,持平,2026-07-30
金居,8358,1312,-292,減碼,2026-07-30
金像電,2368,420,-660,減碼,2026-07-30
上銀,2049,1010,0,持平,2026-07-30
光聖,6442,225,0,持平,2026-07-30
矽力*-KY,6415,624,0,持平,2026-07-30
漢唐,2404,180,0,持平,2026-07-30
欣銓,3264,700,0,持平,2026-07-30
聯鈞,3450,300,0,持平,2026-07-30
全新,2455,336,0,持平,2026-07-30
啟碁,6285,250,0,持平,2026-07-30
群聯,8299,1,0,持平,2026-07-30
帆宣,6196,1,0,持平,2026-07-30
世界,5347,1,0,持平,2026-07-30
