股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11359,202,加碼,2026-05-07
台光電,2383,4605,0,持平,2026-05-07
智邦,2345,6231,0,持平,2026-05-07
聯發科,2454,4463,0,持平,2026-05-07
台達電,2308,6572,354,加碼,2026-05-07
貿聯-KY,3665,4704,0,持平,2026-05-07
南電,8046,12658,0,持平,2026-05-07
金像電,2368,8260,0,持平,2026-05-07
奇鋐,3017,4082,0,持平,2026-05-07
旺矽,6223,1922,0,持平,2026-05-07
欣興,3037,10387,0,持平,2026-05-07
緯穎,6669,1819,0,持平,2026-05-07
健策,3653,2267,0,持平,2026-05-07
信驊,5274,483,0,持平,2026-05-07
日月光投控,3711,13833,2574,加碼,2026-05-07
國巨*,2327,17221,0,持平,2026-05-07
台燿,6274,4151,373,加碼,2026-05-07
聯電,2303,46374,0,持平,2026-05-07
京元電子,2449,12919,0,持平,2026-05-07
創意,3443,764,148,加碼,2026-05-07
穎崴,6515,422,0,持平,2026-05-07
鴻海,2317,14177,0,持平,2026-05-07
精測,6510,930,0,持平,2026-05-07
富世達,6805,1761,0,持平,2026-05-07
景碩,3189,5360,0,持平,2026-05-07
金居,8358,5558,0,持平,2026-05-07
欣銓,3264,9030,422,加碼,2026-05-07
勤誠,8210,1540,200,加碼,2026-05-07
頎邦,6147,7985,0,持平,2026-05-07
世芯-KY,3661,296,0,持平,2026-05-07
萬潤,6187,1224,0,持平,2026-05-07
高技,5439,3228,0,持平,2026-05-07
華碩,2357,1996,1021,加碼,2026-05-07
南茂,8150,11334,10866,加碼,2026-05-07
高力,8996,1034,0,持平,2026-05-07
漢唐,2404,1093,0,持平,2026-05-07
亞德客-KY,1590,530,0,持平,2026-05-07
華通,2313,2624,0,持平,2026-05-07
精成科,6191,3988,0,持平,2026-05-07
強茂,2481,3654,0,持平,2026-05-07
新日興,3376,1741,0,持平,2026-05-07
矽力*-KY,6415,660,0,持平,2026-05-07
譜瑞-KY,4966,386,0,持平,2026-05-07
優群,3217,874,0,持平,2026-05-07
中鋼,2002,5163,0,持平,2026-05-07
東陽,1319,511,0,持平,2026-05-07
富喬,1815,107,0,持平,2026-05-07
世界,5347,63,0,持平,2026-05-07
美律,2439,18,0,持平,2026-05-07
旺宏,2337,8,-3048,減碼,2026-05-07
