股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11840,-120,減碼,2026-07-22
台光電,2383,4653,0,持平,2026-07-22
聯發科,2454,5131,0,持平,2026-07-22
國巨*,2327,25098,0,持平,2026-07-22
欣興,3037,16971,0,持平,2026-07-22
旺矽,6223,2443,0,持平,2026-07-22
智邦,2345,6334,0,持平,2026-07-22
緯穎,6669,2417,0,持平,2026-07-22
南電,8046,9519,0,持平,2026-07-22
奇鋐,3017,5423,0,持平,2026-07-22
聯電,2303,86550,0,持平,2026-07-22
日月光投控,3711,16327,192,加碼,2026-07-22
台達電,2308,5567,0,持平,2026-07-22
貿聯-KY,3665,4834,0,持平,2026-07-22
健策,3653,2267,0,持平,2026-07-22
金像電,2368,8315,0,持平,2026-07-22
台燿,6274,5160,0,持平,2026-07-22
信驊,5274,449,0,持平,2026-07-22
富世達,6805,1881,0,持平,2026-07-22
勤誠,8210,2267,0,持平,2026-07-22
京元電子,2449,7089,892,加碼,2026-07-22
萬潤,6187,1334,0,持平,2026-07-22
頎邦,6147,5229,-523,減碼,2026-07-22
精測,6510,349,0,持平,2026-07-22
臻鼎-KY,4958,1682,1681,加碼,2026-07-22
亞德客-KY,1590,528,0,持平,2026-07-22
台表科,6278,4334,0,持平,2026-07-22
高技,5439,2646,-294,減碼,2026-07-22
穎崴,6515,93,-37,減碼,2026-07-22
同欣電,6271,2966,0,持平,2026-07-22
南亞科,2408,940,940,新增,2026-07-22
精成科,6191,3988,0,持平,2026-07-22
新日興,3376,1741,0,持平,2026-07-22
欣銓,3264,1508,0,持平,2026-07-22
中鋼,2002,5163,0,持平,2026-07-22
譜瑞-KY,4966,140,0,持平,2026-07-22
創意,3443,1,0,持平,2026-07-22
大立光,3008,1,0,持平,2026-07-22
世芯-KY,3661,1,0,持平,2026-07-22
嘉澤,3533,1,0,持平,2026-07-22
環球晶,6488,1,0,持平,2026-07-22
高力,8996,1,0,持平,2026-07-22
強茂,2481,5,0,持平,2026-07-22
金居,8358,1,0,持平,2026-07-22
廣達,2382,1,0,持平,2026-07-22
鴻海,2317,1,0,持平,2026-07-22
華通,2313,1,0,持平,2026-07-22
世界,5347,1,0,持平,2026-07-22
南茂,8150,1,0,持平,2026-07-22
美律,2439,1,0,持平,2026-07-22
富喬,1815,0,-1,清空,2026-07-22
