股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,14200,0,持平,2026-06-03
聯電,2303,79700,0,持平,2026-06-03
奇鋐,3017,3250,0,持平,2026-06-03
欣興,3037,8960,0,持平,2026-06-03
日月光投控,3711,12101,0,持平,2026-06-03
國巨*,2327,8760,0,持平,2026-06-03
台光電,2383,1350,0,持平,2026-06-03
金像電,2368,4700,0,持平,2026-06-03
華邦電,2344,36000,1200,加碼,2026-06-03
台達電,2308,2250,0,持平,2026-06-03
智邦,2345,2060,110,加碼,2026-06-03
聯發科,2454,1050,0,持平,2026-06-03
緯穎,6669,790,0,持平,2026-06-03
旺矽,6223,710,55,加碼,2026-06-03
健策,3653,830,0,持平,2026-06-03
南電,8046,3550,0,持平,2026-06-03
嘉澤,3533,1240,80,加碼,2026-06-03
臻鼎-KY,4958,5492,0,持平,2026-06-03
貿聯-KY,3665,1150,0,持平,2026-06-03
旺宏,2337,16350,0,持平,2026-06-03
群聯,8299,930,-233,減碼,2026-06-03
致茂,2360,840,0,持平,2026-06-03
鴻勁,7769,279,0,持平,2026-06-03
台燿,6274,1200,180,加碼,2026-06-03
創意,3443,430,0,持平,2026-06-03
聯亞,3081,680,0,持平,2026-06-03
光聖,6442,830,0,持平,2026-06-03
世界,5347,9911,0,持平,2026-06-03
環球晶,6488,1497,0,持平,2026-06-03
力旺,3529,390,0,持平,2026-06-03
頎邦,6147,5000,0,持平,2026-06-03
穎崴,6515,165,0,持平,2026-06-03
高力,8996,1169,0,持平,2026-06-03
富世達,6805,570,0,持平,2026-06-03
金居,8358,1710,0,持平,2026-06-03
景碩,3189,1380,0,持平,2026-06-03
勤誠,8210,680,0,持平,2026-06-03
鴻海,2317,3200,2000,加碼,2026-06-03
健鼎,3044,1800,-500,減碼,2026-06-03
信驊,5274,45,-5,減碼,2026-06-03
華星光,4979,1200,0,持平,2026-06-03
辛耘,3583,900,0,持平,2026-06-03
譜瑞-KY,4966,900,0,持平,2026-06-03
穩懋,3105,957,0,持平,2026-06-03
帆宣,6196,870,0,持平,2026-06-03
上銀,2049,1010,0,持平,2026-06-03
全新,2455,450,0,持平,2026-06-03
南亞,1303,1600,1600,新增,2026-06-03
強茂,2481,1100,0,持平,2026-06-03
中砂,1560,78,0,持平,2026-06-03
文曄,3036,0,-1,清空,2026-06-03
