股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11959,1219,加碼,2026-08-04
台光電,2383,4863,66,加碼,2026-08-04
聯發科,2454,5448,189,加碼,2026-08-04
欣興,3037,20210,2218,加碼,2026-08-04
緯穎,6669,2708,0,持平,2026-08-04
奇鋐,3017,5801,0,持平,2026-08-04
智邦,2345,6419,0,持平,2026-08-04
旺矽,6223,2443,0,持平,2026-08-04
國巨*,2327,25437,0,持平,2026-08-04
貿聯-KY,3665,5131,0,持平,2026-08-04
聯電,2303,87718,0,持平,2026-08-04
南電,8046,9519,0,持平,2026-08-04
健策,3653,2375,0,持平,2026-08-04
台達電,2308,5932,0,持平,2026-08-04
日月光投控,3711,16327,0,持平,2026-08-04
台燿,6274,5499,270,加碼,2026-08-04
信驊,5274,455,0,持平,2026-08-04
金像電,2368,7579,0,持平,2026-08-04
富世達,6805,1957,0,持平,2026-08-04
京元電子,2449,11295,0,持平,2026-08-04
勤誠,8210,2297,0,持平,2026-08-04
萬潤,6187,1334,0,持平,2026-08-04
致茂,2360,472,0,持平,2026-08-04
華星光,4979,1874,0,持平,2026-08-04
亞德客-KY,1590,528,0,持平,2026-08-04
臻鼎-KY,4958,1682,0,持平,2026-08-04
精測,6510,261,0,持平,2026-08-04
穎崴,6515,93,0,持平,2026-08-04
台表科,6278,3250,0,持平,2026-08-04
高力,8996,412,411,加碼,2026-08-04
南亞科,2408,940,0,持平,2026-08-04
同欣電,6271,2224,0,持平,2026-08-04
上銀,2049,1080,650,加碼,2026-08-04
精成科,6191,3988,0,持平,2026-08-04
新日興,3376,1741,0,持平,2026-08-04
欣銓,3264,1508,0,持平,2026-08-04
中鋼,2002,5163,0,持平,2026-08-04
譜瑞-KY,4966,140,0,持平,2026-08-04
大立光,3008,1,0,持平,2026-08-04
創意,3443,1,0,持平,2026-08-04
世芯-KY,3661,1,0,持平,2026-08-04
嘉澤,3533,1,0,持平,2026-08-04
環球晶,6488,1,0,持平,2026-08-04
強茂,2481,5,0,持平,2026-08-04
金居,8358,1,0,持平,2026-08-04
廣達,2382,1,0,持平,2026-08-04
鴻海,2317,1,0,持平,2026-08-04
華通,2313,1,0,持平,2026-08-04
世界,5347,1,0,持平,2026-08-04
南茂,8150,1,0,持平,2026-08-04
美律,2439,1,0,持平,2026-08-04
頎邦,6147,0,-938,清空,2026-08-04
