股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12800,0,持平,2026-07-17
聯電,2303,75000,0,持平,2026-07-17
奇鋐,3017,3450,0,持平,2026-07-17
華邦電,2344,40000,0,持平,2026-07-17
欣興,3037,7064,0,持平,2026-07-17
旺矽,6223,1000,0,持平,2026-07-17
聯發科,2454,1650,50,加碼,2026-07-17
台光電,2383,1140,0,持平,2026-07-17
國巨*,2327,7000,-800,減碼,2026-07-17
台達電,2308,2700,100,加碼,2026-07-17
智邦,2345,2170,70,加碼,2026-07-17
日月光投控,3711,6150,0,持平,2026-07-17
緯穎,6669,790,0,持平,2026-07-17
臻鼎-KY,4958,6934,-6,減碼,2026-07-17
環球晶,6488,2250,0,持平,2026-07-17
金像電,2368,2750,0,持平,2026-07-17
健策,3653,780,0,持平,2026-07-17
嘉澤,3533,1240,0,持平,2026-07-17
景碩,3189,3217,0,持平,2026-07-17
南電,8046,1750,0,持平,2026-07-17
台燿,6274,1700,0,持平,2026-07-17
南亞,1303,9900,0,持平,2026-07-17
創意,3443,480,0,持平,2026-07-17
鴻勁,7769,279,0,持平,2026-07-17
高力,8996,1600,0,持平,2026-07-17
致茂,2360,680,0,持平,2026-07-17
旺宏,2337,10000,0,持平,2026-07-17
信驊,5274,94,0,持平,2026-07-17
穎崴,6515,171,-29,減碼,2026-07-17
富世達,6805,570,0,持平,2026-07-17
鴻海,2317,3200,0,持平,2026-07-17
金居,8358,1750,0,持平,2026-07-17
順達,3211,1800,0,持平,2026-07-17
辛耘,3583,900,0,持平,2026-07-17
貿聯-KY,3665,300,0,持平,2026-07-17
中砂,1560,750,0,持平,2026-07-17
譜瑞-KY,4966,800,0,持平,2026-07-17
矽力*-KY,6415,900,0,持平,2026-07-17
光聖,6442,300,0,持平,2026-07-17
上銀,2049,1010,0,持平,2026-07-17
力成,6239,900,0,持平,2026-07-17
大立光,3008,60,0,持平,2026-07-17
漢唐,2404,140,80,加碼,2026-07-17
欣銓,3264,600,0,持平,2026-07-17
全新,2455,450,0,持平,2026-07-17
群聯,8299,1,0,持平,2026-07-17
勤誠,8210,1,0,持平,2026-07-17
帆宣,6196,1,0,持平,2026-07-17
頎邦,6147,1,0,持平,2026-07-17
世界,5347,1,0,持平,2026-07-17
