股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,0,持平,2026-07-06
國巨*,2327,25098,0,持平,2026-07-06
台光電,2383,4486,0,持平,2026-07-06
聯發科,2454,5037,0,持平,2026-07-06
智邦,2345,6334,0,持平,2026-07-06
旺矽,6223,2382,0,持平,2026-07-06
聯電,2303,86550,0,持平,2026-07-06
欣興,3037,15203,0,持平,2026-07-06
奇鋐,3017,5191,0,持平,2026-07-06
緯穎,6669,2417,0,持平,2026-07-06
金像電,2368,8315,0,持平,2026-07-06
台達電,2308,5052,0,持平,2026-07-06
南電,8046,8949,0,持平,2026-07-06
貿聯-KY,3665,4834,0,持平,2026-07-06
日月光投控,3711,12742,0,持平,2026-07-06
台燿,6274,5160,0,持平,2026-07-06
健策,3653,2267,0,持平,2026-07-06
信驊,5274,379,0,持平,2026-07-06
勤誠,8210,2267,0,持平,2026-07-06
富世達,6805,1811,0,持平,2026-07-06
穎崴,6515,226,0,持平,2026-07-06
萬潤,6187,1334,0,持平,2026-07-06
頎邦,6147,6275,0,持平,2026-07-06
精測,6510,411,0,持平,2026-07-06
高技,5439,3528,0,持平,2026-07-06
京元電子,2449,3427,0,持平,2026-07-06
台表科,6278,4334,0,持平,2026-07-06
同欣電,6271,2966,0,持平,2026-07-06
亞德客-KY,1590,528,-2,減碼,2026-07-06
精成科,6191,3988,0,持平,2026-07-06
欣銓,3264,1508,0,持平,2026-07-06
新日興,3376,1741,0,持平,2026-07-06
中鋼,2002,5163,0,持平,2026-07-06
譜瑞-KY,4966,140,0,持平,2026-07-06
環球晶,6488,50,0,持平,2026-07-06
富喬,1815,107,0,持平,2026-07-06
創意,3443,1,0,持平,2026-07-06
世芯-KY,3661,1,0,持平,2026-07-06
大立光,3008,1,0,持平,2026-07-06
嘉澤,3533,1,0,持平,2026-07-06
高力,8996,1,0,持平,2026-07-06
強茂,2481,5,0,持平,2026-07-06
臻鼎-KY,4958,1,0,持平,2026-07-06
金居,8358,1,0,持平,2026-07-06
廣達,2382,1,0,持平,2026-07-06
鴻海,2317,1,0,持平,2026-07-06
華通,2313,1,0,持平,2026-07-06
世界,5347,1,0,持平,2026-07-06
南茂,8150,1,0,持平,2026-07-06
美律,2439,1,0,持平,2026-07-06
