股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12680,0,持平,2026-08-05
聯電,2303,79000,1200,加碼,2026-08-05
奇鋐,3017,3450,0,持平,2026-08-05
欣興,3037,8460,400,加碼,2026-08-05
台光電,2383,1495,0,持平,2026-08-05
聯發科,2454,1910,0,持平,2026-08-05
華邦電,2344,42300,1145,加碼,2026-08-05
旺矽,6223,1050,0,持平,2026-08-05
智邦,2345,2307,0,持平,2026-08-05
台達電,2308,3040,0,持平,2026-08-05
國巨*,2327,8000,1000,加碼,2026-08-05
健策,3653,1030,0,持平,2026-08-05
日月光投控,3711,7160,0,持平,2026-08-05
景碩,3189,3850,624,加碼,2026-08-05
緯穎,6669,500,-100,減碼,2026-08-05
臻鼎-KY,4958,6154,0,持平,2026-08-05
貿聯-KY,3665,1101,0,持平,2026-08-05
信驊,5274,158,0,持平,2026-08-05
台燿,6274,1680,0,持平,2026-08-05
嘉澤,3533,1240,0,持平,2026-08-05
環球晶,6488,2646,0,持平,2026-08-05
創意,3443,510,0,持平,2026-08-05
鴻勁,7769,300,0,持平,2026-08-05
南電,8046,1750,0,持平,2026-08-05
致茂,2360,897,0,持平,2026-08-05
高力,8996,1600,0,持平,2026-08-05
力成,6239,5330,930,加碼,2026-08-05
大立光,3008,260,88,加碼,2026-08-05
富世達,6805,700,0,持平,2026-08-05
中砂,1560,1500,0,持平,2026-08-05
旺宏,2337,7498,0,持平,2026-08-05
鴻海,2317,3200,0,持平,2026-08-05
順達,3211,2000,0,持平,2026-08-05
辛耘,3583,900,0,持平,2026-08-05
聯鈞,3450,1000,350,加碼,2026-08-05
金居,8358,1312,0,持平,2026-08-05
譜瑞-KY,4966,670,-130,減碼,2026-08-05
上銀,2049,1010,0,持平,2026-08-05
南亞,1303,2000,-2587,減碼,2026-08-05
光聖,6442,225,0,持平,2026-08-05
漢唐,2404,250,0,持平,2026-08-05
強茂,2481,1100,0,持平,2026-08-05
欣銓,3264,700,0,持平,2026-08-05
矽力*-KY,6415,300,-324,減碼,2026-08-05
全新,2455,336,0,持平,2026-08-05
啟碁,6285,350,0,持平,2026-08-05
長興,1717,1058,358,加碼,2026-08-05
群聯,8299,1,0,持平,2026-08-05
帆宣,6196,1,0,持平,2026-08-05
世界,5347,1,0,持平,2026-08-05
