股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12000,0,持平,2026-08-17
奇鋐,3017,3515,0,持平,2026-08-17
台光電,2383,1690,0,持平,2026-08-17
聯電,2303,79000,0,持平,2026-08-17
欣興,3037,8460,0,持平,2026-08-17
聯發科,2454,2110,0,持平,2026-08-17
旺矽,6223,1060,0,持平,2026-08-17
國巨*,2327,9785,0,持平,2026-08-17
台達電,2308,3040,0,持平,2026-08-17
智邦,2345,2307,0,持平,2026-08-17
華邦電,2344,28000,0,持平,2026-08-17
日月光投控,3711,8000,0,持平,2026-08-17
健策,3653,800,0,持平,2026-08-17
緯穎,6669,610,0,持平,2026-08-17
景碩,3189,4250,0,持平,2026-08-17
信驊,5274,214,0,持平,2026-08-17
南電,8046,2640,450,加碼,2026-08-17
大立光,3008,626,56,加碼,2026-08-17
創意,3443,510,0,持平,2026-08-17
環球晶,6488,2646,0,持平,2026-08-17
台燿,6274,1680,0,持平,2026-08-17
貿聯-KY,3665,1200,0,持平,2026-08-17
致茂,2360,1000,0,持平,2026-08-17
高力,8996,1600,0,持平,2026-08-17
南亞,1303,9000,1579,加碼,2026-08-17
力成,6239,5360,0,持平,2026-08-17
富世達,6805,700,0,持平,2026-08-17
嘉澤,3533,700,-100,減碼,2026-08-17
中砂,1560,1500,0,持平,2026-08-17
聯鈞,3450,1600,0,持平,2026-08-17
鴻勁,7769,130,0,持平,2026-08-17
鴻海,2317,3200,0,持平,2026-08-17
順達,3211,2000,0,持平,2026-08-17
旺宏,2337,6000,-1498,減碼,2026-08-17
辛耘,3583,800,0,持平,2026-08-17
光聖,6442,225,0,持平,2026-08-17
金居,8358,800,-100,減碼,2026-08-17
漢唐,2404,250,0,持平,2026-08-17
譜瑞-KY,4966,500,0,持平,2026-08-17
臻鼎-KY,4958,500,0,持平,2026-08-17
強茂,2481,1500,0,持平,2026-08-17
長興,1717,2500,0,持平,2026-08-17
欣銓,3264,700,0,持平,2026-08-17
全新,2455,336,0,持平,2026-08-17
啟碁,6285,350,0,持平,2026-08-17
群聯,8299,1,0,持平,2026-08-17
帆宣,6196,1,0,持平,2026-08-17
矽力*-KY,6415,1,0,持平,2026-08-17
上銀,2049,1,0,持平,2026-08-17
世界,5347,1,0,持平,2026-08-17
