股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,10500,-300,減碼,2026-09-02
奇鋐,3017,3150,0,持平,2026-09-02
聯發科,2454,2110,0,持平,2026-09-02
台光電,2383,1600,0,持平,2026-09-02
欣興,3037,8460,0,持平,2026-09-02
健策,3653,1115,0,持平,2026-09-02
大立光,3008,810,0,持平,2026-09-02
聯電,2303,50000,0,持平,2026-09-02
旺矽,6223,1100,0,持平,2026-09-02
緯穎,6669,2088,1388,加碼,2026-09-02
智邦,2345,2307,0,持平,2026-09-02
台達電,2308,2750,-130,減碼,2026-09-02
國巨*,2327,8000,0,持平,2026-09-02
創意,3443,650,0,持平,2026-09-02
信驊,5274,190,40,加碼,2026-09-02
南亞,1303,13500,1500,加碼,2026-09-02
南電,8046,2640,0,持平,2026-09-02
景碩,3189,3400,0,持平,2026-09-02
貿聯-KY,3665,1293,0,持平,2026-09-02
環球晶,6488,2800,0,持平,2026-09-02
台燿,6274,1900,0,持平,2026-09-02
日月光投控,3711,4500,-1500,減碼,2026-09-02
高力,8996,1737,0,持平,2026-09-02
致茂,2360,1000,0,持平,2026-09-02
富世達,6805,850,-200,減碼,2026-09-02
力成,6239,5360,0,持平,2026-09-02
華邦電,2344,5000,-2000,減碼,2026-09-02
鴻海,2317,3200,0,持平,2026-09-02
順達,3211,2000,0,持平,2026-09-02
鴻勁,7769,130,0,持平,2026-09-02
聯鈞,3450,1100,240,加碼,2026-09-02
辛耘,3583,800,0,持平,2026-09-02
川湖,2059,35,0,持平,2026-09-02
京元電子,2449,1700,0,持平,2026-09-02
嘉澤,3533,250,0,持平,2026-09-02
光聖,6442,225,0,持平,2026-09-02
漢唐,2404,250,0,持平,2026-09-02
長興,1717,3100,0,持平,2026-09-02
旺宏,2337,2000,-1000,減碼,2026-09-02
中砂,1560,300,0,持平,2026-09-02
全新,2455,386,0,持平,2026-09-02
金居,8358,400,-200,減碼,2026-09-02
欣銓,3264,700,0,持平,2026-09-02
國泰金,2882,1200,1200,新增,2026-09-02
譜瑞-KY,4966,220,0,持平,2026-09-02
光寶科,2301,300,300,新增,2026-09-02
啟碁,6285,350,0,持平,2026-09-02
群聯,8299,1,0,持平,2026-09-02
臻鼎-KY,4958,1,0,持平,2026-09-02
帆宣,6196,1,0,持平,2026-09-02
上銀,2049,1,0,持平,2026-09-02
強茂,2481,1,0,持平,2026-09-02
世界,5347,0,-1,清空,2026-09-02
