股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,13770,0,持平,2026-05-19
聯電,2303,73400,6000,加碼,2026-05-19
奇鋐,3017,2920,200,加碼,2026-05-19
欣興,3037,8030,630,加碼,2026-05-19
台光電,2383,1350,0,持平,2026-05-19
金像電,2368,4160,300,加碼,2026-05-19
日月光投控,3711,9940,0,持平,2026-05-19
智邦,2345,1790,70,加碼,2026-05-19
國巨*,2327,7400,300,加碼,2026-05-19
台達電,2308,1823,0,持平,2026-05-19
旺矽,6223,560,0,持平,2026-05-19
緯穎,6669,650,0,持平,2026-05-19
華邦電,2344,24600,0,持平,2026-05-19
群聯,8299,1163,0,持平,2026-05-19
貿聯-KY,3665,1285,0,持平,2026-05-19
信驊,5274,155,0,持平,2026-05-19
南電,8046,2655,0,持平,2026-05-19
旺宏,2337,14232,0,持平,2026-05-19
臻鼎-KY,4958,4500,455,加碼,2026-05-19
嘉澤,3533,780,70,加碼,2026-05-19
世界,5347,9911,0,持平,2026-05-19
健策,3653,430,0,持平,2026-05-19
穎崴,6515,140,0,持平,2026-05-19
國泰金,2882,16001,0,持平,2026-05-19
華通,2313,4300,1269,加碼,2026-05-19
鴻勁,7769,166,0,持平,2026-05-19
致茂,2360,529,0,持平,2026-05-19
高力,8996,970,0,持平,2026-05-19
頎邦,6147,4700,700,加碼,2026-05-19
健鼎,3044,1894,0,持平,2026-05-19
力旺,3529,255,0,持平,2026-05-19
光聖,6442,450,90,加碼,2026-05-19
辛耘,3583,900,0,持平,2026-05-19
勤誠,8210,553,0,持平,2026-05-19
金居,8358,1700,0,持平,2026-05-19
台燿,6274,551,0,持平,2026-05-19
中信金,2891,11801,0,持平,2026-05-19
創意,3443,145,0,持平,2026-05-19
聯亞,3081,255,0,持平,2026-05-19
文曄,3036,2365,0,持平,2026-05-19
順達,3211,1601,0,持平,2026-05-19
譜瑞-KY,4966,784,0,持平,2026-05-19
富世達,6805,320,105,加碼,2026-05-19
中砂,1560,851,0,持平,2026-05-19
聯發科,2454,155,0,持平,2026-05-19
華星光,4979,860,0,持平,2026-05-19
穩懋,3105,957,0,持平,2026-05-19
上銀,2049,1010,409,加碼,2026-05-19
強茂,2481,2510,0,持平,2026-05-19
全新,2455,145,0,持平,2026-05-19
