股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11100,-900,減碼,2026-08-28
奇鋐,3017,3150,0,持平,2026-08-28
欣興,3037,8460,0,持平,2026-08-28
台光電,2383,1600,0,持平,2026-08-28
聯發科,2454,2110,0,持平,2026-08-28
聯電,2303,50000,0,持平,2026-08-28
健策,3653,1087,0,持平,2026-08-28
國巨*,2327,9785,0,持平,2026-08-28
旺矽,6223,1100,0,持平,2026-08-28
大立光,3008,760,60,加碼,2026-08-28
台達電,2308,2880,0,持平,2026-08-28
緯穎,6669,700,40,加碼,2026-08-28
智邦,2345,2307,0,持平,2026-08-28
日月光投控,3711,7000,0,持平,2026-08-28
景碩,3189,4550,0,持平,2026-08-28
創意,3443,650,29,加碼,2026-08-28
南電,8046,2640,0,持平,2026-08-28
貿聯-KY,3665,1293,93,加碼,2026-08-28
台燿,6274,1900,0,持平,2026-08-28
環球晶,6488,2800,0,持平,2026-08-28
富世達,6805,1050,114,加碼,2026-08-28
南亞,1303,11000,622,加碼,2026-08-28
信驊,5274,150,-30,減碼,2026-08-28
高力,8996,1737,0,持平,2026-08-28
華邦電,2344,12000,-3000,減碼,2026-08-28
致茂,2360,1000,0,持平,2026-08-28
力成,6239,5360,0,持平,2026-08-28
鴻勁,7769,130,0,持平,2026-08-28
鴻海,2317,3200,0,持平,2026-08-28
順達,3211,2000,0,持平,2026-08-28
辛耘,3583,800,0,持平,2026-08-28
旺宏,2337,4500,0,持平,2026-08-28
川湖,2059,35,0,持平,2026-08-28
嘉澤,3533,250,0,持平,2026-08-28
光聖,6442,225,0,持平,2026-08-28
金居,8358,600,-200,減碼,2026-08-28
漢唐,2404,250,0,持平,2026-08-28
聯鈞,3450,400,0,持平,2026-08-28
長興,1717,2800,300,加碼,2026-08-28
中砂,1560,300,0,持平,2026-08-28
欣銓,3264,700,0,持平,2026-08-28
譜瑞-KY,4966,220,0,持平,2026-08-28
全新,2455,200,0,持平,2026-08-28
啟碁,6285,350,0,持平,2026-08-28
群聯,8299,1,0,持平,2026-08-28
帆宣,6196,1,0,持平,2026-08-28
臻鼎-KY,4958,1,0,持平,2026-08-28
上銀,2049,1,0,持平,2026-08-28
強茂,2481,1,0,持平,2026-08-28
世界,5347,1,0,持平,2026-08-28
