股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,7700,-700,減碼,2026-09-24
聯發科,2454,2210,0,持平,2026-09-24
奇鋐,3017,2850,0,持平,2026-09-24
欣興,3037,8460,0,持平,2026-09-24
聯電,2303,52000,-8000,減碼,2026-09-24
健策,3653,1115,0,持平,2026-09-24
台光電,2383,1400,-200,減碼,2026-09-24
旺矽,6223,1100,0,持平,2026-09-24
台達電,2308,2900,0,持平,2026-09-24
創意,3443,646,0,持平,2026-09-24
國巨*,2327,8000,0,持平,2026-09-24
景碩,3189,4310,310,加碼,2026-09-24
緯穎,6669,1768,-60,減碼,2026-09-24
智邦,2345,1900,0,持平,2026-09-24
南電,8046,2900,130,加碼,2026-09-24
貿聯-KY,3665,1293,0,持平,2026-09-24
台燿,6274,1900,0,持平,2026-09-24
環球晶,6488,2800,0,持平,2026-09-24
高力,8996,1625,0,持平,2026-09-24
南亞,1303,10000,-3500,減碼,2026-09-24
富世達,6805,840,0,持平,2026-09-24
信驊,5274,96,0,持平,2026-09-24
大立光,3008,280,0,持平,2026-09-24
南亞科,2408,2800,0,持平,2026-09-24
京元電子,2449,4000,0,持平,2026-09-24
川湖,2059,75,0,持平,2026-09-24
鴻海,2317,3200,0,持平,2026-09-24
聯鈞,3450,1500,0,持平,2026-09-24
順達,3211,2000,0,持平,2026-09-24
致茂,2360,310,-160,減碼,2026-09-24
辛耘,3583,800,0,持平,2026-09-24
光聖,6442,350,0,持平,2026-09-24
強茂,2481,3000,0,持平,2026-09-24
國泰金,2882,4000,0,持平,2026-09-24
全新,2455,386,0,持平,2026-09-24
中砂,1560,191,0,持平,2026-09-24
光寶科,2301,300,0,持平,2026-09-24
啟碁,6285,350,0,持平,2026-09-24
長興,1717,900,0,持平,2026-09-24
金居,8358,100,0,持平,2026-09-24
鴻勁,7769,1,-79,減碼,2026-09-24
群聯,8299,1,0,持平,2026-09-24
漢唐,2404,1,0,持平,2026-09-24
日月光投控,3711,1,0,持平,2026-09-24
帆宣,6196,1,0,持平,2026-09-24
上銀,2049,1,0,持平,2026-09-24
力成,6239,1,0,持平,2026-09-24
欣銓,3264,1,0,持平,2026-09-24
華邦電,2344,1,0,持平,2026-09-24
旺宏,2337,1,0,持平,2026-09-24
