股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,0,持平,2026-06-01
台光電,2383,4486,-237,減碼,2026-06-01
聯發科,2454,4263,0,持平,2026-06-01
台達電,2308,6572,0,持平,2026-06-01
智邦,2345,6231,0,持平,2026-06-01
國巨*,2327,18313,0,持平,2026-06-01
奇鋐,3017,5191,0,持平,2026-06-01
緯穎,6669,2437,0,持平,2026-06-01
欣興,3037,12466,0,持平,2026-06-01
旺矽,6223,2169,0,持平,2026-06-01
日月光投控,3711,17948,0,持平,2026-06-01
聯電,2303,71690,500,加碼,2026-06-01
金像電,2368,7769,0,持平,2026-06-01
貿聯-KY,3665,4704,0,持平,2026-06-01
南電,8046,10828,0,持平,2026-06-01
健策,3653,2267,0,持平,2026-06-01
信驊,5274,422,0,持平,2026-06-01
台燿,6274,4400,0,持平,2026-06-01
穎崴,6515,442,0,持平,2026-06-01
富世達,6805,1761,0,持平,2026-06-01
精測,6510,930,0,持平,2026-06-01
勤誠,8210,2167,0,持平,2026-06-01
嘉澤,3533,852,0,持平,2026-06-01
鴻海,2317,7307,0,持平,2026-06-01
漢唐,2404,1715,0,持平,2026-06-01
京元電子,2449,5208,0,持平,2026-06-01
頎邦,6147,5775,1144,加碼,2026-06-01
廣達,2382,4025,1534,加碼,2026-06-01
萬潤,6187,1334,0,持平,2026-06-01
譜瑞-KY,4966,1642,0,持平,2026-06-01
高技,5439,3528,0,持平,2026-06-01
金居,8358,1980,0,持平,2026-06-01
大立光,3008,329,0,持平,2026-06-01
南茂,8150,11635,0,持平,2026-06-01
高力,8996,1034,0,持平,2026-06-01
台表科,6278,3734,0,持平,2026-06-01
創意,3443,167,71,加碼,2026-06-01
亞德客-KY,1590,530,0,持平,2026-06-01
欣銓,3264,2117,-4100,減碼,2026-06-01
精成科,6191,3988,0,持平,2026-06-01
新日興,3376,1741,0,持平,2026-06-01
同欣電,6271,686,0,持平,2026-06-01
中鋼,2002,5163,0,持平,2026-06-01
華通,2313,329,0,持平,2026-06-01
東陽,1319,511,0,持平,2026-06-01
富喬,1815,107,0,持平,2026-06-01
世芯-KY,3661,1,0,持平,2026-06-01
美律,2439,18,0,持平,2026-06-01
華碩,2357,1,0,持平,2026-06-01
強茂,2481,5,0,持平,2026-06-01
世界,5347,1,0,持平,2026-06-01
