股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12900,-400,減碼,2026-06-22
聯電,2303,72400,0,持平,2026-06-22
國巨*,2327,10050,0,持平,2026-06-22
欣興,3037,8960,0,持平,2026-06-22
華邦電,2344,38800,0,持平,2026-06-22
奇鋐,3017,3250,0,持平,2026-06-22
台光電,2383,1350,0,持平,2026-06-22
金像電,2368,4700,0,持平,2026-06-22
聯發科,2454,1320,40,加碼,2026-06-22
旺矽,6223,900,0,持平,2026-06-22
智邦,2345,2100,0,持平,2026-06-22
台達電,2308,2430,0,持平,2026-06-22
臻鼎-KY,4958,6440,0,持平,2026-06-22
緯穎,6669,790,0,持平,2026-06-22
台燿,6274,1700,0,持平,2026-06-22
健策,3653,830,0,持平,2026-06-22
日月光投控,3711,4500,0,持平,2026-06-22
旺宏,2337,16350,0,持平,2026-06-22
嘉澤,3533,1240,0,持平,2026-06-22
高力,8996,1502,0,持平,2026-06-22
環球晶,6488,2000,0,持平,2026-06-22
創意,3443,430,0,持平,2026-06-22
鴻勁,7769,279,0,持平,2026-06-22
世界,5347,9911,0,持平,2026-06-22
穎崴,6515,200,0,持平,2026-06-22
頎邦,6147,5600,0,持平,2026-06-22
光聖,6442,670,-131,減碼,2026-06-22
金居,8358,1950,240,加碼,2026-06-22
景碩,3189,1572,192,加碼,2026-06-22
力旺,3529,390,0,持平,2026-06-22
南亞,1303,7550,0,持平,2026-06-22
致茂,2360,450,-160,減碼,2026-06-22
富世達,6805,570,0,持平,2026-06-22
貿聯-KY,3665,500,-320,減碼,2026-06-22
南電,8046,1080,0,持平,2026-06-22
信驊,5274,45,0,持平,2026-06-22
鴻海,2317,3200,0,持平,2026-06-22
聯亞,3081,360,-90,減碼,2026-06-22
辛耘,3583,900,0,持平,2026-06-22
順達,3211,1560,0,持平,2026-06-22
譜瑞-KY,4966,900,0,持平,2026-06-22
矽力*-KY,6415,900,150,加碼,2026-06-22
中砂,1560,800,0,持平,2026-06-22
帆宣,6196,1000,0,持平,2026-06-22
上銀,2049,1010,0,持平,2026-06-22
華星光,4979,600,0,持平,2026-06-22
全新,2455,450,0,持平,2026-06-22
群聯,8299,1,0,持平,2026-06-22
勤誠,8210,1,-279,減碼,2026-06-22
穩懋,3105,1,-956,減碼,2026-06-22
