股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,14200,0,持平,2026-06-04
奇鋐,3017,3250,0,持平,2026-06-04
欣興,3037,8960,0,持平,2026-06-04
聯電,2303,68000,-11700,減碼,2026-06-04
日月光投控,3711,12101,0,持平,2026-06-04
台光電,2383,1350,0,持平,2026-06-04
國巨*,2327,8760,0,持平,2026-06-04
華邦電,2344,36000,0,持平,2026-06-04
金像電,2368,4700,0,持平,2026-06-04
台達電,2308,2250,0,持平,2026-06-04
智邦,2345,2060,0,持平,2026-06-04
聯發科,2454,1050,0,持平,2026-06-04
旺矽,6223,740,30,加碼,2026-06-04
緯穎,6669,790,0,持平,2026-06-04
南電,8046,3550,0,持平,2026-06-04
健策,3653,830,0,持平,2026-06-04
嘉澤,3533,1240,0,持平,2026-06-04
臻鼎-KY,4958,5492,0,持平,2026-06-04
旺宏,2337,16350,0,持平,2026-06-04
貿聯-KY,3665,1090,-60,減碼,2026-06-04
致茂,2360,840,0,持平,2026-06-04
鴻勁,7769,279,0,持平,2026-06-04
台燿,6274,1200,0,持平,2026-06-04
創意,3443,430,0,持平,2026-06-04
聯亞,3081,720,40,加碼,2026-06-04
群聯,8299,700,-230,減碼,2026-06-04
光聖,6442,830,0,持平,2026-06-04
世界,5347,9911,0,持平,2026-06-04
穎崴,6515,165,0,持平,2026-06-04
力旺,3529,390,0,持平,2026-06-04
頎邦,6147,5000,0,持平,2026-06-04
高力,8996,1169,0,持平,2026-06-04
環球晶,6488,1497,0,持平,2026-06-04
富世達,6805,570,0,持平,2026-06-04
金居,8358,1710,0,持平,2026-06-04
勤誠,8210,680,0,持平,2026-06-04
景碩,3189,1380,0,持平,2026-06-04
鴻海,2317,3200,0,持平,2026-06-04
信驊,5274,45,0,持平,2026-06-04
辛耘,3583,900,0,持平,2026-06-04
華星光,4979,1200,0,持平,2026-06-04
譜瑞-KY,4966,900,0,持平,2026-06-04
健鼎,3044,1000,-800,減碼,2026-06-04
穩懋,3105,957,0,持平,2026-06-04
帆宣,6196,870,0,持平,2026-06-04
南亞,1303,3600,2000,加碼,2026-06-04
上銀,2049,1010,0,持平,2026-06-04
全新,2455,450,0,持平,2026-06-04
強茂,2481,1100,0,持平,2026-06-04
中砂,1560,78,0,持平,2026-06-04
