股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,10740,0,持平,2026-07-30
台光電,2383,4715,62,加碼,2026-07-30
聯發科,2454,5200,69,加碼,2026-07-30
欣興,3037,17833,862,加碼,2026-07-30
智邦,2345,6419,85,加碼,2026-07-30
緯穎,6669,2449,32,加碼,2026-07-30
旺矽,6223,2443,0,持平,2026-07-30
國巨*,2327,25437,339,加碼,2026-07-30
奇鋐,3017,5496,73,加碼,2026-07-30
聯電,2303,87718,1168,加碼,2026-07-30
貿聯-KY,3665,4899,65,加碼,2026-07-30
台達電,2308,5642,75,加碼,2026-07-30
日月光投控,3711,16327,0,持平,2026-07-30
南電,8046,9519,0,持平,2026-07-30
健策,3653,2297,30,加碼,2026-07-30
信驊,5274,455,6,加碼,2026-07-30
金像電,2368,7579,101,加碼,2026-07-30
台燿,6274,5229,69,加碼,2026-07-30
富世達,6805,1957,26,加碼,2026-07-30
勤誠,8210,2297,30,加碼,2026-07-30
京元電子,2449,7543,100,加碼,2026-07-30
萬潤,6187,1334,0,持平,2026-07-30
亞德客-KY,1590,528,0,持平,2026-07-30
精測,6510,289,-30,減碼,2026-07-30
華星光,4979,1874,0,持平,2026-07-30
臻鼎-KY,4958,1682,0,持平,2026-07-30
穎崴,6515,93,0,持平,2026-07-30
台表科,6278,3610,-362,減碼,2026-07-30
同欣電,6271,2470,-248,減碼,2026-07-30
頎邦,6147,2822,-942,減碼,2026-07-30
精成科,6191,3988,0,持平,2026-07-30
南亞科,2408,940,0,持平,2026-07-30
新日興,3376,1741,0,持平,2026-07-30
欣銓,3264,1508,0,持平,2026-07-30
中鋼,2002,5163,0,持平,2026-07-30
高技,5439,526,-530,減碼,2026-07-30
譜瑞-KY,4966,140,0,持平,2026-07-30
大立光,3008,1,0,持平,2026-07-30
創意,3443,1,0,持平,2026-07-30
世芯-KY,3661,1,0,持平,2026-07-30
嘉澤,3533,1,0,持平,2026-07-30
高力,8996,1,0,持平,2026-07-30
環球晶,6488,1,0,持平,2026-07-30
強茂,2481,5,0,持平,2026-07-30
廣達,2382,1,0,持平,2026-07-30
金居,8358,1,0,持平,2026-07-30
鴻海,2317,1,0,持平,2026-07-30
華通,2313,1,0,持平,2026-07-30
世界,5347,1,0,持平,2026-07-30
美律,2439,1,0,持平,2026-07-30
南茂,8150,1,0,持平,2026-07-30
