股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11000,-100,減碼,2026-08-31
奇鋐,3017,3150,0,持平,2026-08-31
台光電,2383,1600,0,持平,2026-08-31
欣興,3037,8460,0,持平,2026-08-31
聯發科,2454,2110,0,持平,2026-08-31
健策,3653,1115,28,加碼,2026-08-31
聯電,2303,50000,0,持平,2026-08-31
大立光,3008,810,50,加碼,2026-08-31
旺矽,6223,1100,0,持平,2026-08-31
國巨*,2327,9785,0,持平,2026-08-31
台達電,2308,2880,0,持平,2026-08-31
緯穎,6669,700,0,持平,2026-08-31
智邦,2345,2307,0,持平,2026-08-31
日月光投控,3711,7000,0,持平,2026-08-31
創意,3443,650,0,持平,2026-08-31
南電,8046,2640,0,持平,2026-08-31
貿聯-KY,3665,1293,0,持平,2026-08-31
景碩,3189,3400,-1150,減碼,2026-08-31
台燿,6274,1900,0,持平,2026-08-31
南亞,1303,11000,0,持平,2026-08-31
環球晶,6488,2800,0,持平,2026-08-31
富世達,6805,1050,0,持平,2026-08-31
信驊,5274,150,0,持平,2026-08-31
華邦電,2344,12000,0,持平,2026-08-31
高力,8996,1737,0,持平,2026-08-31
致茂,2360,1000,0,持平,2026-08-31
力成,6239,5360,0,持平,2026-08-31
鴻海,2317,3200,0,持平,2026-08-31
順達,3211,2000,0,持平,2026-08-31
鴻勁,7769,130,0,持平,2026-08-31
辛耘,3583,800,0,持平,2026-08-31
旺宏,2337,4500,0,持平,2026-08-31
川湖,2059,35,0,持平,2026-08-31
嘉澤,3533,250,0,持平,2026-08-31
光聖,6442,225,0,持平,2026-08-31
金居,8358,600,0,持平,2026-08-31
漢唐,2404,250,0,持平,2026-08-31
聯鈞,3450,400,0,持平,2026-08-31
長興,1717,2800,0,持平,2026-08-31
中砂,1560,300,0,持平,2026-08-31
全新,2455,386,186,加碼,2026-08-31
欣銓,3264,700,0,持平,2026-08-31
京元電子,2449,500,500,新增,2026-08-31
譜瑞-KY,4966,220,0,持平,2026-08-31
啟碁,6285,350,0,持平,2026-08-31
群聯,8299,1,0,持平,2026-08-31
臻鼎-KY,4958,1,0,持平,2026-08-31
帆宣,6196,1,0,持平,2026-08-31
上銀,2049,1,0,持平,2026-08-31
世界,5347,1,0,持平,2026-08-31
強茂,2481,1,0,持平,2026-08-31
