股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11014,0,持平,2026-09-03
台光電,2383,4750,0,持平,2026-09-03
聯發科,2454,5088,0,持平,2026-09-03
奇鋐,3017,5949,0,持平,2026-09-03
欣興,3037,20300,0,持平,2026-09-03
緯穎,6669,6491,0,持平,2026-09-03
健策,3653,2427,30,加碼,2026-09-03
智邦,2345,6464,0,持平,2026-09-03
國巨*,2327,24987,0,持平,2026-09-03
台達電,2308,7240,0,持平,2026-09-03
旺矽,6223,2476,0,持平,2026-09-03
聯電,2303,89118,0,持平,2026-09-03
南電,8046,9426,-48,減碼,2026-09-03
日月光投控,3711,16811,0,持平,2026-09-03
貿聯-KY,3665,4592,0,持平,2026-09-03
台燿,6274,5398,0,持平,2026-09-03
信驊,5274,208,0,持平,2026-09-03
富世達,6805,1731,0,持平,2026-09-03
京元電子,2449,12818,0,持平,2026-09-03
勤誠,8210,2427,0,持平,2026-09-03
創意,3443,372,47,加碼,2026-09-03
精測,6510,561,0,持平,2026-09-03
高力,8996,1300,0,持平,2026-09-03
華星光,4979,2184,-654,減碼,2026-09-03
欣銓,3264,5028,0,持平,2026-09-03
臻鼎-KY,4958,2157,0,持平,2026-09-03
台表科,6278,3248,0,持平,2026-09-03
同欣電,6271,2222,0,持平,2026-09-03
穎崴,6515,54,0,持平,2026-09-03
新日興,3376,1740,0,持平,2026-09-03
精成科,6191,3988,0,持平,2026-09-03
金像電,2368,219,-1238,減碼,2026-09-03
華通,2313,501,0,持平,2026-09-03
中鋼,2002,5163,0,持平,2026-09-03
大立光,3008,1,0,持平,2026-09-03
世芯-KY,3661,1,0,持平,2026-09-03
致茂,2360,1,0,持平,2026-09-03
亞德客-KY,1590,1,0,持平,2026-09-03
萬潤,6187,1,0,持平,2026-09-03
環球晶,6488,1,0,持平,2026-09-03
強茂,2481,5,0,持平,2026-09-03
譜瑞-KY,4966,1,0,持平,2026-09-03
南亞科,2408,1,0,持平,2026-09-03
金居,8358,1,0,持平,2026-09-03
廣達,2382,1,0,持平,2026-09-03
鴻海,2317,1,0,持平,2026-09-03
世界,5347,1,0,持平,2026-09-03
慧洋-KY,2637,1,0,持平,2026-09-03
南茂,8150,1,0,持平,2026-09-03
美律,2439,1,0,持平,2026-09-03
