股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11864,0,持平,2026-09-22
聯發科,2454,5186,0,持平,2026-09-22
台光電,2383,4750,0,持平,2026-09-22
欣興,3037,20300,0,持平,2026-09-22
奇鋐,3017,5949,0,持平,2026-09-22
健策,3653,2512,0,持平,2026-09-22
國巨*,2327,25107,120,加碼,2026-09-22
聯電,2303,89118,0,持平,2026-09-22
台達電,2308,7420,180,加碼,2026-09-22
旺矽,6223,2544,0,持平,2026-09-22
智邦,2345,6464,0,持平,2026-09-22
緯穎,6669,5583,-74,減碼,2026-09-22
日月光投控,3711,16811,0,持平,2026-09-22
南電,8046,9037,0,持平,2026-09-22
貿聯-KY,3665,3944,-337,減碼,2026-09-22
台燿,6274,5696,150,加碼,2026-09-22
富世達,6805,1773,0,持平,2026-09-22
信驊,5274,208,0,持平,2026-09-22
京元電子,2449,13138,0,持平,2026-09-22
創意,3443,413,0,持平,2026-09-22
臻鼎-KY,4958,3543,831,加碼,2026-09-22
精測,6510,400,-46,減碼,2026-09-22
欣銓,3264,5182,-1446,減碼,2026-09-22
金像電,2368,1363,129,加碼,2026-09-22
勤誠,8210,1159,0,持平,2026-09-22
高力,8996,485,0,持平,2026-09-22
台表科,6278,3248,0,持平,2026-09-22
穎崴,6515,95,0,持平,2026-09-22
同欣電,6271,2222,0,持平,2026-09-22
精成科,6191,3988,0,持平,2026-09-22
新日興,3376,1740,0,持平,2026-09-22
華通,2313,501,0,持平,2026-09-22
中鋼,2002,5163,0,持平,2026-09-22
大立光,3008,1,0,持平,2026-09-22
世芯-KY,3661,1,0,持平,2026-09-22
致茂,2360,1,0,持平,2026-09-22
亞德客-KY,1590,1,0,持平,2026-09-22
萬潤,6187,1,0,持平,2026-09-22
環球晶,6488,1,0,持平,2026-09-22
強茂,2481,5,0,持平,2026-09-22
華星光,4979,1,0,持平,2026-09-22
譜瑞-KY,4966,1,0,持平,2026-09-22
南亞科,2408,1,0,持平,2026-09-22
金居,8358,1,0,持平,2026-09-22
廣達,2382,1,0,持平,2026-09-22
鴻海,2317,1,0,持平,2026-09-22
世界,5347,1,0,持平,2026-09-22
南茂,8150,1,0,持平,2026-09-22
慧洋-KY,2637,1,0,持平,2026-09-22
美律,2439,1,0,持平,2026-09-22
