股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,0,持平,2026-06-02
台光電,2383,4486,0,持平,2026-06-02
聯發科,2454,4263,0,持平,2026-06-02
台達電,2308,6572,0,持平,2026-06-02
國巨*,2327,18313,0,持平,2026-06-02
智邦,2345,6231,0,持平,2026-06-02
奇鋐,3017,5191,0,持平,2026-06-02
緯穎,6669,2437,0,持平,2026-06-02
欣興,3037,12466,0,持平,2026-06-02
旺矽,6223,2169,0,持平,2026-06-02
日月光投控,3711,17948,0,持平,2026-06-02
貿聯-KY,3665,4704,0,持平,2026-06-02
聯電,2303,71690,0,持平,2026-06-02
金像電,2368,7769,0,持平,2026-06-02
南電,8046,10828,0,持平,2026-06-02
健策,3653,2267,0,持平,2026-06-02
信驊,5274,422,0,持平,2026-06-02
台燿,6274,4400,0,持平,2026-06-02
富世達,6805,1761,0,持平,2026-06-02
穎崴,6515,442,0,持平,2026-06-02
精測,6510,930,0,持平,2026-06-02
勤誠,8210,2167,0,持平,2026-06-02
嘉澤,3533,852,0,持平,2026-06-02
鴻海,2317,7307,0,持平,2026-06-02
廣達,2382,5441,1416,加碼,2026-06-02
漢唐,2404,1715,0,持平,2026-06-02
頎邦,6147,5775,0,持平,2026-06-02
譜瑞-KY,4966,1642,0,持平,2026-06-02
萬潤,6187,1334,0,持平,2026-06-02
高技,5439,3528,0,持平,2026-06-02
大立光,3008,329,0,持平,2026-06-02
南茂,8150,11635,0,持平,2026-06-02
京元電子,2449,3645,-1563,減碼,2026-06-02
高力,8996,1034,0,持平,2026-06-02
台表科,6278,3734,0,持平,2026-06-02
創意,3443,167,0,持平,2026-06-02
亞德客-KY,1590,530,0,持平,2026-06-02
金居,8358,980,-1000,減碼,2026-06-02
精成科,6191,3988,0,持平,2026-06-02
新日興,3376,1741,0,持平,2026-06-02
同欣電,6271,686,0,持平,2026-06-02
中鋼,2002,5163,0,持平,2026-06-02
華通,2313,329,0,持平,2026-06-02
東陽,1319,511,0,持平,2026-06-02
富喬,1815,107,0,持平,2026-06-02
世芯-KY,3661,1,0,持平,2026-06-02
美律,2439,18,0,持平,2026-06-02
華碩,2357,1,0,持平,2026-06-02
強茂,2481,5,0,持平,2026-06-02
欣銓,3264,1,-2116,減碼,2026-06-02
世界,5347,1,0,持平,2026-06-02
