股票名稱,代碼,持有張數,張數增減,備註,日期
台光電,2383,4843,-20,減碼,2026-08-19
台積電,2330,11884,-250,減碼,2026-08-19
欣興,3037,20300,-30,減碼,2026-08-19
聯發科,2454,5348,-100,減碼,2026-08-19
奇鋐,3017,5899,-1,減碼,2026-08-19
國巨*,2327,25387,-50,減碼,2026-08-19
緯穎,6669,2226,-20,減碼,2026-08-19
智邦,2345,6564,-30,減碼,2026-08-19
健策,3653,2395,0,持平,2026-08-19
旺矽,6223,2442,-1,減碼,2026-08-19
台達電,2308,7040,-30,減碼,2026-08-19
日月光投控,3711,19479,-50,減碼,2026-08-19
南電,8046,9624,-10,減碼,2026-08-19
貿聯-KY,3665,4616,-1,減碼,2026-08-19
聯電,2303,87518,-200,減碼,2026-08-19
台燿,6274,5498,-1,減碼,2026-08-19
信驊,5274,411,-74,減碼,2026-08-19
富世達,6805,2264,-1,減碼,2026-08-19
京元電子,2449,11275,-20,減碼,2026-08-19
勤誠,8210,2477,-20,減碼,2026-08-19
金像電,2368,2000,-1000,減碼,2026-08-19
華星光,4979,2424,0,持平,2026-08-19
精測,6510,477,-1,減碼,2026-08-19
高力,8996,1101,-1,減碼,2026-08-19
欣銓,3264,5917,-1,減碼,2026-08-19
萬潤,6187,833,-300,減碼,2026-08-19
臻鼎-KY,4958,1645,-37,減碼,2026-08-19
致茂,2360,294,-328,減碼,2026-08-19
台表科,6278,3249,-1,減碼,2026-08-19
同欣電,6271,2223,-1,減碼,2026-08-19
精成科,6191,3988,0,持平,2026-08-19
新日興,3376,1741,0,持平,2026-08-19
中鋼,2002,5163,0,持平,2026-08-19
譜瑞-KY,4966,140,0,持平,2026-08-19
慧洋-KY,2637,200,200,新增,2026-08-19
穎崴,6515,1,0,持平,2026-08-19
大立光,3008,1,0,持平,2026-08-19
創意,3443,1,0,持平,2026-08-19
世芯-KY,3661,1,0,持平,2026-08-19
亞德客-KY,1590,1,0,持平,2026-08-19
環球晶,6488,1,0,持平,2026-08-19
強茂,2481,5,0,持平,2026-08-19
南亞科,2408,1,0,持平,2026-08-19
金居,8358,1,0,持平,2026-08-19
廣達,2382,1,0,持平,2026-08-19
鴻海,2317,1,0,持平,2026-08-19
華通,2313,1,0,持平,2026-08-19
世界,5347,1,0,持平,2026-08-19
南茂,8150,1,0,持平,2026-08-19
美律,2439,1,0,持平,2026-08-19
嘉澤,3533,0,-1,清空,2026-08-19
