股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,10740,0,持平,2026-07-29
台光電,2383,4653,0,持平,2026-07-29
聯發科,2454,5131,0,持平,2026-07-29
國巨*,2327,25098,0,持平,2026-07-29
緯穎,6669,2417,0,持平,2026-07-29
智邦,2345,6334,0,持平,2026-07-29
旺矽,6223,2443,0,持平,2026-07-29
欣興,3037,16971,0,持平,2026-07-29
奇鋐,3017,5423,0,持平,2026-07-29
貿聯-KY,3665,4834,0,持平,2026-07-29
聯電,2303,86550,0,持平,2026-07-29
南電,8046,9519,0,持平,2026-07-29
台達電,2308,5567,0,持平,2026-07-29
日月光投控,3711,16327,0,持平,2026-07-29
健策,3653,2267,0,持平,2026-07-29
信驊,5274,449,0,持平,2026-07-29
金像電,2368,7478,0,持平,2026-07-29
台燿,6274,5160,0,持平,2026-07-29
富世達,6805,1931,0,持平,2026-07-29
勤誠,8210,2267,0,持平,2026-07-29
京元電子,2449,7443,0,持平,2026-07-29
萬潤,6187,1334,0,持平,2026-07-29
精測,6510,319,-30,減碼,2026-07-29
華星光,4979,1874,0,持平,2026-07-29
亞德客-KY,1590,528,0,持平,2026-07-29
臻鼎-KY,4958,1682,0,持平,2026-07-29
台表科,6278,3972,-362,減碼,2026-07-29
穎崴,6515,93,0,持平,2026-07-29
頎邦,6147,3764,-942,減碼,2026-07-29
同欣電,6271,2718,-248,減碼,2026-07-29
南亞科,2408,940,0,持平,2026-07-29
精成科,6191,3988,0,持平,2026-07-29
新日興,3376,1741,0,持平,2026-07-29
欣銓,3264,1508,0,持平,2026-07-29
高技,5439,1056,-530,減碼,2026-07-29
中鋼,2002,5163,0,持平,2026-07-29
譜瑞-KY,4966,140,0,持平,2026-07-29
大立光,3008,1,0,持平,2026-07-29
創意,3443,1,0,持平,2026-07-29
世芯-KY,3661,1,0,持平,2026-07-29
嘉澤,3533,1,0,持平,2026-07-29
環球晶,6488,1,0,持平,2026-07-29
高力,8996,1,0,持平,2026-07-29
強茂,2481,5,0,持平,2026-07-29
廣達,2382,1,0,持平,2026-07-29
金居,8358,1,0,持平,2026-07-29
鴻海,2317,1,0,持平,2026-07-29
華通,2313,1,0,持平,2026-07-29
世界,5347,1,0,持平,2026-07-29
美律,2439,1,0,持平,2026-07-29
南茂,8150,1,0,持平,2026-07-29
