股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12000,-680,減碼,2026-08-13
奇鋐,3017,3515,0,持平,2026-08-13
聯電,2303,79000,0,持平,2026-08-13
台光電,2383,1635,0,持平,2026-08-13
聯發科,2454,2040,40,加碼,2026-08-13
欣興,3037,8460,0,持平,2026-08-13
旺矽,6223,1060,0,持平,2026-08-13
國巨*,2327,9785,785,加碼,2026-08-13
台達電,2308,3040,0,持平,2026-08-13
智邦,2345,2307,0,持平,2026-08-13
日月光投控,3711,8000,0,持平,2026-08-13
華邦電,2344,28000,-14300,減碼,2026-08-13
信驊,5274,214,0,持平,2026-08-13
健策,3653,800,0,持平,2026-08-13
景碩,3189,4250,0,持平,2026-08-13
緯穎,6669,500,0,持平,2026-08-13
創意,3443,510,0,持平,2026-08-13
環球晶,6488,2646,0,持平,2026-08-13
台燿,6274,1680,0,持平,2026-08-13
南電,8046,2190,395,加碼,2026-08-13
貿聯-KY,3665,1200,0,持平,2026-08-13
大立光,3008,510,48,加碼,2026-08-13
致茂,2360,1000,103,加碼,2026-08-13
高力,8996,1600,0,持平,2026-08-13
嘉澤,3533,1050,-190,減碼,2026-08-13
力成,6239,5360,0,持平,2026-08-13
南亞,1303,7000,0,持平,2026-08-13
富世達,6805,700,0,持平,2026-08-13
中砂,1560,1500,0,持平,2026-08-13
旺宏,2337,7498,0,持平,2026-08-13
鴻勁,7769,130,0,持平,2026-08-13
聯鈞,3450,1600,0,持平,2026-08-13
鴻海,2317,3200,0,持平,2026-08-13
順達,3211,2000,0,持平,2026-08-13
辛耘,3583,800,-100,減碼,2026-08-13
金居,8358,900,0,持平,2026-08-13
光聖,6442,225,0,持平,2026-08-13
譜瑞-KY,4966,500,0,持平,2026-08-13
漢唐,2404,250,0,持平,2026-08-13
臻鼎-KY,4958,500,0,持平,2026-08-13
強茂,2481,1500,400,加碼,2026-08-13
長興,1717,2500,0,持平,2026-08-13
欣銓,3264,700,0,持平,2026-08-13
全新,2455,336,0,持平,2026-08-13
啟碁,6285,350,0,持平,2026-08-13
群聯,8299,1,0,持平,2026-08-13
帆宣,6196,1,0,持平,2026-08-13
矽力*-KY,6415,1,-149,減碼,2026-08-13
上銀,2049,1,-1009,減碼,2026-08-13
世界,5347,1,0,持平,2026-08-13
