股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12900,0,持平,2026-06-30
聯電,2303,75000,0,持平,2026-06-30
國巨*,2327,10050,0,持平,2026-06-30
欣興,3037,8960,0,持平,2026-06-30
奇鋐,3017,3380,130,加碼,2026-06-30
華邦電,2344,38800,0,持平,2026-06-30
台光電,2383,1200,-150,減碼,2026-06-30
聯發科,2454,1435,0,持平,2026-06-30
旺矽,6223,940,0,持平,2026-06-30
智邦,2345,2100,0,持平,2026-06-30
台達電,2308,2430,0,持平,2026-06-30
臻鼎-KY,4958,6440,0,持平,2026-06-30
緯穎,6669,790,0,持平,2026-06-30
日月光投控,3711,5000,500,加碼,2026-06-30
金像電,2368,2750,-150,減碼,2026-06-30
景碩,3189,3217,17,加碼,2026-06-30
台燿,6274,1700,0,持平,2026-06-30
健策,3653,830,0,持平,2026-06-30
嘉澤,3533,1240,0,持平,2026-06-30
高力,8996,1560,0,持平,2026-06-30
創意,3443,450,0,持平,2026-06-30
世界,5347,9911,0,持平,2026-06-30
環球晶,6488,2000,0,持平,2026-06-30
鴻勁,7769,279,0,持平,2026-06-30
穎崴,6515,200,0,持平,2026-06-30
旺宏,2337,10000,0,持平,2026-06-30
南亞,1303,7550,0,持平,2026-06-30
金居,8358,1950,0,持平,2026-06-30
力旺,3529,390,0,持平,2026-06-30
致茂,2360,450,0,持平,2026-06-30
富世達,6805,570,0,持平,2026-06-30
南電,8046,795,0,持平,2026-06-30
辛耘,3583,900,0,持平,2026-06-30
鴻海,2317,3200,0,持平,2026-06-30
信驊,5274,45,0,持平,2026-06-30
頎邦,6147,3500,-2500,減碼,2026-06-30
中砂,1560,900,0,持平,2026-06-30
順達,3211,1560,0,持平,2026-06-30
譜瑞-KY,4966,900,0,持平,2026-06-30
帆宣,6196,1000,0,持平,2026-06-30
矽力*-KY,6415,900,0,持平,2026-06-30
光聖,6442,300,0,持平,2026-06-30
上銀,2049,1010,0,持平,2026-06-30
貿聯-KY,3665,166,0,持平,2026-06-30
力成,6239,500,500,新增,2026-06-30
全新,2455,450,0,持平,2026-06-30
華星光,4979,300,0,持平,2026-06-30
群聯,8299,1,0,持平,2026-06-30
聯亞,3081,1,0,持平,2026-06-30
勤誠,8210,1,0,持平,2026-06-30
穩懋,3105,0,-1,清空,2026-06-30
