股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11864,0,持平,2026-09-23
聯發科,2454,5186,0,持平,2026-09-23
台光電,2383,4750,0,持平,2026-09-23
欣興,3037,20300,0,持平,2026-09-23
奇鋐,3017,5949,0,持平,2026-09-23
健策,3653,2512,0,持平,2026-09-23
國巨*,2327,25107,0,持平,2026-09-23
旺矽,6223,2544,0,持平,2026-09-23
聯電,2303,89118,0,持平,2026-09-23
台達電,2308,7420,0,持平,2026-09-23
智邦,2345,6464,0,持平,2026-09-23
南電,8046,9037,0,持平,2026-09-23
緯穎,6669,5139,-444,減碼,2026-09-23
日月光投控,3711,15466,-1345,減碼,2026-09-23
貿聯-KY,3665,3944,0,持平,2026-09-23
台燿,6274,5936,240,加碼,2026-09-23
富世達,6805,1773,0,持平,2026-09-23
信驊,5274,208,0,持平,2026-09-23
京元電子,2449,13138,0,持平,2026-09-23
創意,3443,413,0,持平,2026-09-23
金像電,2368,1663,300,加碼,2026-09-23
臻鼎-KY,4958,3543,0,持平,2026-09-23
欣銓,3264,5182,0,持平,2026-09-23
勤誠,8210,1159,0,持平,2026-09-23
精測,6510,256,-144,減碼,2026-09-23
高力,8996,485,0,持平,2026-09-23
台表科,6278,3248,0,持平,2026-09-23
穎崴,6515,95,0,持平,2026-09-23
同欣電,6271,2222,0,持平,2026-09-23
精成科,6191,3988,0,持平,2026-09-23
新日興,3376,1740,0,持平,2026-09-23
華通,2313,501,0,持平,2026-09-23
中鋼,2002,5163,0,持平,2026-09-23
大立光,3008,1,0,持平,2026-09-23
世芯-KY,3661,1,0,持平,2026-09-23
致茂,2360,1,0,持平,2026-09-23
亞德客-KY,1590,1,0,持平,2026-09-23
萬潤,6187,1,0,持平,2026-09-23
環球晶,6488,1,0,持平,2026-09-23
強茂,2481,5,0,持平,2026-09-23
華星光,4979,1,0,持平,2026-09-23
譜瑞-KY,4966,1,0,持平,2026-09-23
南亞科,2408,1,0,持平,2026-09-23
金居,8358,1,0,持平,2026-09-23
廣達,2382,1,0,持平,2026-09-23
鴻海,2317,1,0,持平,2026-09-23
世界,5347,1,0,持平,2026-09-23
南茂,8150,1,0,持平,2026-09-23
慧洋-KY,2637,1,0,持平,2026-09-23
美律,2439,1,0,持平,2026-09-23
