股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12000,0,持平,2026-08-19
台光電,2383,1690,0,持平,2026-08-19
欣興,3037,8460,0,持平,2026-08-19
奇鋐,3017,3000,0,持平,2026-08-19
聯發科,2454,2110,0,持平,2026-08-19
聯電,2303,70000,-9000,減碼,2026-08-19
健策,3653,1080,60,加碼,2026-08-19
國巨*,2327,9785,0,持平,2026-08-19
旺矽,6223,1060,0,持平,2026-08-19
台達電,2308,3040,0,持平,2026-08-19
智邦,2345,2307,0,持平,2026-08-19
日月光投控,3711,8000,0,持平,2026-08-19
緯穎,6669,610,0,持平,2026-08-19
景碩,3189,4250,0,持平,2026-08-19
大立光,3008,626,0,持平,2026-08-19
南電,8046,2640,0,持平,2026-08-19
華邦電,2344,18000,-10000,減碼,2026-08-19
信驊,5274,180,-34,減碼,2026-08-19
環球晶,6488,2800,0,持平,2026-08-19
創意,3443,510,0,持平,2026-08-19
貿聯-KY,3665,1200,0,持平,2026-08-19
台燿,6274,1680,0,持平,2026-08-19
致茂,2360,1000,0,持平,2026-08-19
高力,8996,1600,0,持平,2026-08-19
南亞,1303,9000,0,持平,2026-08-19
力成,6239,5360,0,持平,2026-08-19
富世達,6805,700,0,持平,2026-08-19
聯鈞,3450,1800,200,加碼,2026-08-19
嘉澤,3533,525,-85,減碼,2026-08-19
鴻勁,7769,130,0,持平,2026-08-19
鴻海,2317,3200,0,持平,2026-08-19
順達,3211,2000,0,持平,2026-08-19
旺宏,2337,6000,0,持平,2026-08-19
辛耘,3583,800,0,持平,2026-08-19
中砂,1560,700,-350,減碼,2026-08-19
光聖,6442,225,0,持平,2026-08-19
金居,8358,800,0,持平,2026-08-19
譜瑞-KY,4966,500,0,持平,2026-08-19
川湖,2059,20,0,持平,2026-08-19
漢唐,2404,250,0,持平,2026-08-19
臻鼎-KY,4958,500,0,持平,2026-08-19
強茂,2481,1500,0,持平,2026-08-19
長興,1717,2500,0,持平,2026-08-19
欣銓,3264,700,0,持平,2026-08-19
啟碁,6285,350,0,持平,2026-08-19
全新,2455,200,0,持平,2026-08-19
群聯,8299,1,0,持平,2026-08-19
帆宣,6196,1,0,持平,2026-08-19
上銀,2049,1,0,持平,2026-08-19
世界,5347,1,0,持平,2026-08-19
