股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11657,0,持平,2026-05-27
台光電,2383,4723,0,持平,2026-05-27
聯發科,2454,4263,0,持平,2026-05-27
台達電,2308,6572,0,持平,2026-05-27
智邦,2345,6231,0,持平,2026-05-27
奇鋐,3017,5141,0,持平,2026-05-27
旺矽,6223,2169,0,持平,2026-05-27
欣興,3037,12466,390,加碼,2026-05-27
國巨*,2327,18313,0,持平,2026-05-27
緯穎,6669,2344,0,持平,2026-05-27
日月光投控,3711,16640,1000,加碼,2026-05-27
金像電,2368,7769,100,加碼,2026-05-27
南電,8046,11398,0,持平,2026-05-27
聯電,2303,71190,5000,加碼,2026-05-27
貿聯-KY,3665,4704,0,持平,2026-05-27
健策,3653,2267,0,持平,2026-05-27
信驊,5274,422,0,持平,2026-05-27
台燿,6274,4151,0,持平,2026-05-27
穎崴,6515,442,0,持平,2026-05-27
富世達,6805,1761,0,持平,2026-05-27
勤誠,8210,2167,0,持平,2026-05-27
精測,6510,930,0,持平,2026-05-27
京元電子,2449,8268,-4651,減碼,2026-05-27
嘉澤,3533,852,80,加碼,2026-05-27
漢唐,2404,1715,0,持平,2026-05-27
萬潤,6187,1334,110,加碼,2026-05-27
欣銓,3264,6217,0,持平,2026-05-27
高技,5439,3528,0,持平,2026-05-27
高力,8996,1034,0,持平,2026-05-27
大立光,3008,329,0,持平,2026-05-27
金居,8358,1980,0,持平,2026-05-27
南茂,8150,11635,301,加碼,2026-05-27
譜瑞-KY,4966,1036,0,持平,2026-05-27
台表科,6278,3734,0,持平,2026-05-27
頎邦,6147,3201,0,持平,2026-05-27
亞德客-KY,1590,530,0,持平,2026-05-27
矽力*-KY,6415,1038,0,持平,2026-05-27
創意,3443,96,0,持平,2026-05-27
精成科,6191,3988,0,持平,2026-05-27
新日興,3376,1741,0,持平,2026-05-27
同欣電,6271,686,0,持平,2026-05-27
中鋼,2002,5163,0,持平,2026-05-27
華通,2313,329,-1320,減碼,2026-05-27
東陽,1319,511,0,持平,2026-05-27
富喬,1815,107,0,持平,2026-05-27
世芯-KY,3661,1,0,持平,2026-05-27
美律,2439,18,0,持平,2026-05-27
強茂,2481,5,-2051,減碼,2026-05-27
華碩,2357,1,0,持平,2026-05-27
鴻海,2317,1,0,持平,2026-05-27
世界,5347,1,0,持平,2026-05-27
