股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12000,0,持平,2026-08-27
奇鋐,3017,3150,0,持平,2026-08-27
欣興,3037,8460,0,持平,2026-08-27
台光電,2383,1600,-90,減碼,2026-08-27
聯發科,2454,2110,0,持平,2026-08-27
健策,3653,1087,0,持平,2026-08-27
聯電,2303,50000,-10000,減碼,2026-08-27
旺矽,6223,1100,0,持平,2026-08-27
國巨*,2327,9785,0,持平,2026-08-27
台達電,2308,2880,0,持平,2026-08-27
大立光,3008,700,74,加碼,2026-08-27
智邦,2345,2307,0,持平,2026-08-27
緯穎,6669,660,0,持平,2026-08-27
日月光投控,3711,7000,-1000,減碼,2026-08-27
景碩,3189,4550,0,持平,2026-08-27
創意,3443,621,0,持平,2026-08-27
南電,8046,2640,0,持平,2026-08-27
華邦電,2344,15000,0,持平,2026-08-27
信驊,5274,180,0,持平,2026-08-27
台燿,6274,1900,0,持平,2026-08-27
環球晶,6488,2800,0,持平,2026-08-27
貿聯-KY,3665,1200,0,持平,2026-08-27
南亞,1303,10378,20,加碼,2026-08-27
高力,8996,1737,0,持平,2026-08-27
富世達,6805,936,70,加碼,2026-08-27
致茂,2360,1000,0,持平,2026-08-27
力成,6239,5360,0,持平,2026-08-27
鴻勁,7769,130,0,持平,2026-08-27
鴻海,2317,3200,0,持平,2026-08-27
順達,3211,2000,0,持平,2026-08-27
辛耘,3583,800,0,持平,2026-08-27
旺宏,2337,4500,0,持平,2026-08-27
川湖,2059,35,0,持平,2026-08-27
嘉澤,3533,250,0,持平,2026-08-27
金居,8358,800,0,持平,2026-08-27
光聖,6442,225,0,持平,2026-08-27
漢唐,2404,250,0,持平,2026-08-27
聯鈞,3450,400,0,持平,2026-08-27
中砂,1560,300,-93,減碼,2026-08-27
長興,1717,2500,0,持平,2026-08-27
欣銓,3264,700,0,持平,2026-08-27
譜瑞-KY,4966,220,0,持平,2026-08-27
全新,2455,200,0,持平,2026-08-27
啟碁,6285,350,0,持平,2026-08-27
群聯,8299,1,0,持平,2026-08-27
帆宣,6196,1,0,持平,2026-08-27
臻鼎-KY,4958,1,-499,減碼,2026-08-27
上銀,2049,1,0,持平,2026-08-27
世界,5347,1,0,持平,2026-08-27
強茂,2481,1,0,持平,2026-08-27
