股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,9700,-100,減碼,2026-09-18
聯發科,2454,2210,0,持平,2026-09-18
奇鋐,3017,2850,0,持平,2026-09-18
聯電,2303,60000,2000,加碼,2026-09-18
欣興,3037,8460,0,持平,2026-09-18
台光電,2383,1600,0,持平,2026-09-18
旺矽,6223,1100,0,持平,2026-09-18
健策,3653,1115,0,持平,2026-09-18
台達電,2308,2750,0,持平,2026-09-18
創意,3443,620,0,持平,2026-09-18
國巨*,2327,8000,0,持平,2026-09-18
智邦,2345,2307,0,持平,2026-09-18
緯穎,6669,1988,0,持平,2026-09-18
景碩,3189,4000,150,加碼,2026-09-18
南亞,1303,13500,0,持平,2026-09-18
南電,8046,2770,0,持平,2026-09-18
貿聯-KY,3665,1293,0,持平,2026-09-18
環球晶,6488,2800,0,持平,2026-09-18
台燿,6274,1900,0,持平,2026-09-18
信驊,5274,120,0,持平,2026-09-18
致茂,2360,1000,0,持平,2026-09-18
高力,8996,1580,0,持平,2026-09-18
大立光,3008,280,0,持平,2026-09-18
富世達,6805,762,2,加碼,2026-09-18
南亞科,2408,2000,800,加碼,2026-09-18
鴻勁,7769,130,0,持平,2026-09-18
鴻海,2317,3200,0,持平,2026-09-18
力成,6239,2800,-2560,減碼,2026-09-18
京元電子,2449,2600,0,持平,2026-09-18
順達,3211,2000,0,持平,2026-09-18
聯鈞,3450,1300,0,持平,2026-09-18
川湖,2059,55,0,持平,2026-09-18
日月光投控,3711,1000,0,持平,2026-09-18
辛耘,3583,800,0,持平,2026-09-18
光聖,6442,350,0,持平,2026-09-18
強茂,2481,3000,0,持平,2026-09-18
國泰金,2882,4000,0,持平,2026-09-18
漢唐,2404,250,0,持平,2026-09-18
全新,2455,386,0,持平,2026-09-18
中砂,1560,191,0,持平,2026-09-18
嘉澤,3533,80,-40,減碼,2026-09-18
長興,1717,1500,0,持平,2026-09-18
光寶科,2301,300,0,持平,2026-09-18
啟碁,6285,350,0,持平,2026-09-18
金居,8358,100,0,持平,2026-09-18
群聯,8299,1,0,持平,2026-09-18
帆宣,6196,1,0,持平,2026-09-18
上銀,2049,1,0,持平,2026-09-18
欣銓,3264,1,-699,減碼,2026-09-18
華邦電,2344,1,0,持平,2026-09-18
旺宏,2337,1,0,持平,2026-09-18
