股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12800,0,持平,2026-07-20
聯電,2303,75000,0,持平,2026-07-20
奇鋐,3017,3450,0,持平,2026-07-20
華邦電,2344,40000,0,持平,2026-07-20
聯發科,2454,1650,0,持平,2026-07-20
旺矽,6223,1000,0,持平,2026-07-20
欣興,3037,7064,0,持平,2026-07-20
台光電,2383,1140,0,持平,2026-07-20
台達電,2308,2700,0,持平,2026-07-20
智邦,2345,2170,0,持平,2026-07-20
國巨*,2327,6000,-1000,減碼,2026-07-20
緯穎,6669,790,0,持平,2026-07-20
日月光投控,3711,6150,0,持平,2026-07-20
臻鼎-KY,4958,6934,0,持平,2026-07-20
環球晶,6488,2350,100,加碼,2026-07-20
健策,3653,800,20,加碼,2026-07-20
嘉澤,3533,1240,0,持平,2026-07-20
景碩,3189,3217,0,持平,2026-07-20
南電,8046,1750,0,持平,2026-07-20
台燿,6274,1700,0,持平,2026-07-20
金像電,2368,2060,-690,減碼,2026-07-20
南亞,1303,9900,0,持平,2026-07-20
創意,3443,480,0,持平,2026-07-20
鴻勁,7769,279,0,持平,2026-07-20
高力,8996,1600,0,持平,2026-07-20
信驊,5274,110,16,加碼,2026-07-20
致茂,2360,680,0,持平,2026-07-20
旺宏,2337,10000,0,持平,2026-07-20
穎崴,6515,161,-10,減碼,2026-07-20
鴻海,2317,3200,0,持平,2026-07-20
富世達,6805,570,0,持平,2026-07-20
辛耘,3583,900,0,持平,2026-07-20
貿聯-KY,3665,360,60,加碼,2026-07-20
金居,8358,1750,0,持平,2026-07-20
順達,3211,1800,0,持平,2026-07-20
中砂,1560,750,0,持平,2026-07-20
譜瑞-KY,4966,800,0,持平,2026-07-20
矽力*-KY,6415,900,0,持平,2026-07-20
光聖,6442,300,0,持平,2026-07-20
上銀,2049,1010,0,持平,2026-07-20
力成,6239,900,0,持平,2026-07-20
大立光,3008,60,0,持平,2026-07-20
漢唐,2404,140,0,持平,2026-07-20
欣銓,3264,600,0,持平,2026-07-20
全新,2455,336,-114,減碼,2026-07-20
群聯,8299,1,0,持平,2026-07-20
勤誠,8210,1,0,持平,2026-07-20
帆宣,6196,1,0,持平,2026-07-20
頎邦,6147,1,0,持平,2026-07-20
世界,5347,1,0,持平,2026-07-20
