股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,0,持平,2026-06-23
台光電,2383,4486,0,持平,2026-06-23
國巨*,2327,23892,0,持平,2026-06-23
聯發科,2454,4977,116,加碼,2026-06-23
智邦,2345,6334,0,持平,2026-06-23
旺矽,6223,2279,0,持平,2026-06-23
聯電,2303,77390,0,持平,2026-06-23
欣興,3037,13307,0,持平,2026-06-23
台達電,2308,6222,0,持平,2026-06-23
奇鋐,3017,5191,0,持平,2026-06-23
日月光投控,3711,17948,0,持平,2026-06-23
緯穎,6669,2417,-75,減碼,2026-06-23
金像電,2368,8315,0,持平,2026-06-23
貿聯-KY,3665,4834,0,持平,2026-06-23
台燿,6274,5058,0,持平,2026-06-23
健策,3653,2267,0,持平,2026-06-23
南電,8046,8917,0,持平,2026-06-23
信驊,5274,422,0,持平,2026-06-23
精測,6510,930,0,持平,2026-06-23
穎崴,6515,348,0,持平,2026-06-23
富世達,6805,1811,0,持平,2026-06-23
勤誠,8210,2267,0,持平,2026-06-23
京元電子,2449,6484,0,持平,2026-06-23
嘉澤,3533,852,0,持平,2026-06-23
鴻海,2317,7307,0,持平,2026-06-23
頎邦,6147,6275,0,持平,2026-06-23
萬潤,6187,1334,0,持平,2026-06-23
高技,5439,3528,0,持平,2026-06-23
譜瑞-KY,4966,1642,0,持平,2026-06-23
台表科,6278,4334,0,持平,2026-06-23
亞德客-KY,1590,530,0,持平,2026-06-23
同欣電,6271,2966,0,持平,2026-06-23
金居,8358,980,0,持平,2026-06-23
高力,8996,354,0,持平,2026-06-23
精成科,6191,3988,0,持平,2026-06-23
環球晶,6488,350,0,持平,2026-06-23
新日興,3376,1741,0,持平,2026-06-23
欣銓,3264,1508,0,持平,2026-06-23
南茂,8150,1444,-10191,減碼,2026-06-23
中鋼,2002,5163,0,持平,2026-06-23
富喬,1815,107,0,持平,2026-06-23
大立光,3008,1,0,持平,2026-06-23
創意,3443,1,0,持平,2026-06-23
世芯-KY,3661,1,0,持平,2026-06-23
美律,2439,18,0,持平,2026-06-23
強茂,2481,5,0,持平,2026-06-23
臻鼎-KY,4958,1,0,持平,2026-06-23
廣達,2382,1,0,持平,2026-06-23
華通,2313,1,0,持平,2026-06-23
世界,5347,1,0,持平,2026-06-23
