股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,14200,0,持平,2026-06-02
聯電,2303,79700,0,持平,2026-06-02
奇鋐,3017,3250,0,持平,2026-06-02
欣興,3037,8960,0,持平,2026-06-02
國巨*,2327,8760,0,持平,2026-06-02
日月光投控,3711,12101,0,持平,2026-06-02
台光電,2383,1350,0,持平,2026-06-02
華邦電,2344,34800,800,加碼,2026-06-02
金像電,2368,4700,0,持平,2026-06-02
台達電,2308,2250,0,持平,2026-06-02
聯發科,2454,1050,0,持平,2026-06-02
智邦,2345,1950,0,持平,2026-06-02
緯穎,6669,790,0,持平,2026-06-02
旺矽,6223,655,0,持平,2026-06-02
健策,3653,830,60,加碼,2026-06-02
群聯,8299,1163,0,持平,2026-06-02
南電,8046,3550,0,持平,2026-06-02
嘉澤,3533,1160,0,持平,2026-06-02
旺宏,2337,16350,1000,加碼,2026-06-02
臻鼎-KY,4958,5492,0,持平,2026-06-02
貿聯-KY,3665,1150,-135,減碼,2026-06-02
致茂,2360,840,0,持平,2026-06-02
鴻勁,7769,279,0,持平,2026-06-02
創意,3443,430,0,持平,2026-06-02
聯亞,3081,680,0,持平,2026-06-02
世界,5347,9911,0,持平,2026-06-02
台燿,6274,1020,0,持平,2026-06-02
光聖,6442,830,0,持平,2026-06-02
環球晶,6488,1497,0,持平,2026-06-02
頎邦,6147,5000,0,持平,2026-06-02
力旺,3529,390,0,持平,2026-06-02
穎崴,6515,165,0,持平,2026-06-02
富世達,6805,570,0,持平,2026-06-02
高力,8996,1169,0,持平,2026-06-02
健鼎,3044,2300,0,持平,2026-06-02
金居,8358,1710,0,持平,2026-06-02
景碩,3189,1380,0,持平,2026-06-02
勤誠,8210,680,0,持平,2026-06-02
信驊,5274,50,0,持平,2026-06-02
辛耘,3583,900,0,持平,2026-06-02
華星光,4979,1200,0,持平,2026-06-02
譜瑞-KY,4966,900,0,持平,2026-06-02
穩懋,3105,957,0,持平,2026-06-02
帆宣,6196,870,0,持平,2026-06-02
上銀,2049,1010,0,持平,2026-06-02
鴻海,2317,1200,1200,新增,2026-06-02
全新,2455,450,0,持平,2026-06-02
強茂,2481,1100,-1410,減碼,2026-06-02
中砂,1560,78,0,持平,2026-06-02
文曄,3036,1,0,持平,2026-06-02
華通,2313,0,-1,清空,2026-06-02
