股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11657,298,加碼,2026-05-12
台光電,2383,4605,0,持平,2026-05-12
聯發科,2454,4463,0,持平,2026-05-12
智邦,2345,6231,0,持平,2026-05-12
台達電,2308,6572,0,持平,2026-05-12
緯穎,6669,2294,247,加碼,2026-05-12
貿聯-KY,3665,4704,0,持平,2026-05-12
金像電,2368,8260,0,持平,2026-05-12
旺矽,6223,2084,0,持平,2026-05-12
南電,8046,12658,0,持平,2026-05-12
奇鋐,3017,4468,117,加碼,2026-05-12
欣興,3037,10822,435,加碼,2026-05-12
健策,3653,2267,0,持平,2026-05-12
信驊,5274,483,0,持平,2026-05-12
日月光投控,3711,14998,1165,加碼,2026-05-12
國巨*,2327,17221,0,持平,2026-05-12
台燿,6274,4151,0,持平,2026-05-12
聯電,2303,46374,0,持平,2026-05-12
穎崴,6515,442,0,持平,2026-05-12
創意,3443,764,0,持平,2026-05-12
京元電子,2449,12919,0,持平,2026-05-12
精測,6510,930,0,持平,2026-05-12
富世達,6805,1761,0,持平,2026-05-12
勤誠,8210,1967,0,持平,2026-05-12
欣銓,3264,9030,0,持平,2026-05-12
世芯-KY,3661,296,0,持平,2026-05-12
萬潤,6187,1224,0,持平,2026-05-12
漢唐,2404,1394,0,持平,2026-05-12
華碩,2357,1996,0,持平,2026-05-12
高技,5439,3228,0,持平,2026-05-12
高力,8996,1034,0,持平,2026-05-12
華通,2313,4124,1500,加碼,2026-05-12
南茂,8150,11334,0,持平,2026-05-12
金居,8358,1980,0,持平,2026-05-12
鴻海,2317,3612,-10565,減碼,2026-05-12
亞德客-KY,1590,530,0,持平,2026-05-12
譜瑞-KY,4966,1036,0,持平,2026-05-12
矽力*-KY,6415,940,0,持平,2026-05-12
大立光,3008,159,159,新增,2026-05-12
強茂,2481,3654,0,持平,2026-05-12
精成科,6191,3988,0,持平,2026-05-12
新日興,3376,1741,0,持平,2026-05-12
文曄,3036,1200,0,持平,2026-05-12
優群,3217,874,0,持平,2026-05-12
中鋼,2002,5163,0,持平,2026-05-12
東陽,1319,511,0,持平,2026-05-12
富喬,1815,107,0,持平,2026-05-12
美律,2439,18,0,持平,2026-05-12
旺宏,2337,8,0,持平,2026-05-12
頎邦,6147,1,0,持平,2026-05-12
世界,5347,1,0,持平,2026-05-12
