股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,0,持平,2026-07-01
國巨*,2327,25098,0,持平,2026-07-01
台光電,2383,4486,0,持平,2026-07-01
聯發科,2454,5037,0,持平,2026-07-01
智邦,2345,6334,0,持平,2026-07-01
旺矽,6223,2382,0,持平,2026-07-01
欣興,3037,15203,0,持平,2026-07-01
聯電,2303,86550,0,持平,2026-07-01
奇鋐,3017,5191,0,持平,2026-07-01
緯穎,6669,2417,0,持平,2026-07-01
台達電,2308,5614,0,持平,2026-07-01
南電,8046,8949,0,持平,2026-07-01
金像電,2368,8315,0,持平,2026-07-01
貿聯-KY,3665,4834,0,持平,2026-07-01
日月光投控,3711,12742,0,持平,2026-07-01
台燿,6274,5160,102,加碼,2026-07-01
健策,3653,2267,0,持平,2026-07-01
信驊,5274,379,0,持平,2026-07-01
富世達,6805,1811,0,持平,2026-07-01
勤誠,8210,2267,0,持平,2026-07-01
穎崴,6515,252,0,持平,2026-07-01
精測,6510,636,0,持平,2026-07-01
萬潤,6187,1334,0,持平,2026-07-01
頎邦,6147,6275,0,持平,2026-07-01
京元電子,2449,3808,-673,減碼,2026-07-01
高技,5439,3528,0,持平,2026-07-01
嘉澤,3533,416,-236,減碼,2026-07-01
台表科,6278,4334,0,持平,2026-07-01
同欣電,6271,2966,0,持平,2026-07-01
亞德客-KY,1590,530,0,持平,2026-07-01
精成科,6191,3988,0,持平,2026-07-01
環球晶,6488,350,0,持平,2026-07-01
欣銓,3264,1508,0,持平,2026-07-01
新日興,3376,1741,0,持平,2026-07-01
金居,8358,490,-490,減碼,2026-07-01
中鋼,2002,5163,0,持平,2026-07-01
譜瑞-KY,4966,140,-484,減碼,2026-07-01
富喬,1815,107,0,持平,2026-07-01
創意,3443,1,0,持平,2026-07-01
世芯-KY,3661,1,0,持平,2026-07-01
大立光,3008,1,0,持平,2026-07-01
高力,8996,1,0,持平,2026-07-01
強茂,2481,5,0,持平,2026-07-01
臻鼎-KY,4958,1,0,持平,2026-07-01
廣達,2382,1,0,持平,2026-07-01
鴻海,2317,1,-5113,減碼,2026-07-01
華通,2313,1,0,持平,2026-07-01
世界,5347,1,0,持平,2026-07-01
南茂,8150,1,0,持平,2026-07-01
美律,2439,1,0,持平,2026-07-01
