股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12800,0,持平,2026-07-15
聯電,2303,75000,0,持平,2026-07-15
奇鋐,3017,3450,0,持平,2026-07-15
華邦電,2344,40000,0,持平,2026-07-15
欣興,3037,7064,0,持平,2026-07-15
旺矽,6223,1000,0,持平,2026-07-15
國巨*,2327,7800,0,持平,2026-07-15
聯發科,2454,1600,0,持平,2026-07-15
台光電,2383,1140,0,持平,2026-07-15
智邦,2345,2100,0,持平,2026-07-15
台達電,2308,2530,100,加碼,2026-07-15
臻鼎-KY,4958,6940,0,持平,2026-07-15
日月光投控,3711,5900,0,持平,2026-07-15
緯穎,6669,790,0,持平,2026-07-15
環球晶,6488,2250,0,持平,2026-07-15
金像電,2368,2750,0,持平,2026-07-15
景碩,3189,3217,0,持平,2026-07-15
健策,3653,780,0,持平,2026-07-15
嘉澤,3533,1240,0,持平,2026-07-15
南電,8046,1750,200,加碼,2026-07-15
台燿,6274,1700,0,持平,2026-07-15
南亞,1303,9900,900,加碼,2026-07-15
創意,3443,480,0,持平,2026-07-15
高力,8996,1600,0,持平,2026-07-15
鴻勁,7769,279,0,持平,2026-07-15
旺宏,2337,10000,0,持平,2026-07-15
穎崴,6515,200,0,持平,2026-07-15
信驊,5274,80,16,加碼,2026-07-15
致茂,2360,540,90,加碼,2026-07-15
金居,8358,1750,0,持平,2026-07-15
富世達,6805,570,0,持平,2026-07-15
順達,3211,1800,0,持平,2026-07-15
鴻海,2317,3200,0,持平,2026-07-15
辛耘,3583,900,0,持平,2026-07-15
中砂,1560,1000,0,持平,2026-07-15
譜瑞-KY,4966,800,0,持平,2026-07-15
貿聯-KY,3665,250,84,加碼,2026-07-15
矽力*-KY,6415,900,0,持平,2026-07-15
光聖,6442,300,0,持平,2026-07-15
上銀,2049,1010,0,持平,2026-07-15
力成,6239,900,0,持平,2026-07-15
全新,2455,450,0,持平,2026-07-15
欣銓,3264,600,0,持平,2026-07-15
大立光,3008,30,0,持平,2026-07-15
漢唐,2404,60,60,新增,2026-07-15
群聯,8299,1,0,持平,2026-07-15
勤誠,8210,1,0,持平,2026-07-15
帆宣,6196,1,0,持平,2026-07-15
頎邦,6147,1,0,持平,2026-07-15
世界,5347,1,0,持平,2026-07-15
力旺,3529,0,-1,清空,2026-07-15
