股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,10740,0,持平,2026-08-03
台光電,2383,4797,82,加碼,2026-08-03
聯發科,2454,5259,59,加碼,2026-08-03
緯穎,6669,2708,144,加碼,2026-08-03
欣興,3037,17992,159,加碼,2026-08-03
智邦,2345,6419,0,持平,2026-08-03
奇鋐,3017,5801,135,加碼,2026-08-03
旺矽,6223,2443,0,持平,2026-08-03
國巨*,2327,25437,0,持平,2026-08-03
貿聯-KY,3665,5131,0,持平,2026-08-03
聯電,2303,87718,0,持平,2026-08-03
日月光投控,3711,16327,0,持平,2026-08-03
台達電,2308,5932,0,持平,2026-08-03
南電,8046,9519,0,持平,2026-08-03
健策,3653,2375,0,持平,2026-08-03
信驊,5274,455,0,持平,2026-08-03
金像電,2368,7579,0,持平,2026-08-03
台燿,6274,5229,0,持平,2026-08-03
富世達,6805,1957,0,持平,2026-08-03
京元電子,2449,11295,3752,加碼,2026-08-03
勤誠,8210,2297,0,持平,2026-08-03
萬潤,6187,1334,0,持平,2026-08-03
致茂,2360,472,124,加碼,2026-08-03
華星光,4979,1874,0,持平,2026-08-03
亞德客-KY,1590,528,0,持平,2026-08-03
臻鼎-KY,4958,1682,0,持平,2026-08-03
精測,6510,261,0,持平,2026-08-03
穎崴,6515,93,0,持平,2026-08-03
台表科,6278,3250,0,持平,2026-08-03
同欣電,6271,2224,0,持平,2026-08-03
南亞科,2408,940,0,持平,2026-08-03
精成科,6191,3988,0,持平,2026-08-03
新日興,3376,1741,0,持平,2026-08-03
欣銓,3264,1508,0,持平,2026-08-03
上銀,2049,430,430,新增,2026-08-03
頎邦,6147,938,-942,減碼,2026-08-03
中鋼,2002,5163,0,持平,2026-08-03
譜瑞-KY,4966,140,0,持平,2026-08-03
創意,3443,1,0,持平,2026-08-03
大立光,3008,1,0,持平,2026-08-03
世芯-KY,3661,1,0,持平,2026-08-03
嘉澤,3533,1,0,持平,2026-08-03
高力,8996,1,0,持平,2026-08-03
環球晶,6488,1,0,持平,2026-08-03
強茂,2481,5,0,持平,2026-08-03
金居,8358,1,0,持平,2026-08-03
廣達,2382,1,0,持平,2026-08-03
鴻海,2317,1,0,持平,2026-08-03
華通,2313,1,0,持平,2026-08-03
世界,5347,1,0,持平,2026-08-03
美律,2439,1,0,持平,2026-08-03
南茂,8150,1,0,持平,2026-08-03
