股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12680,0,持平,2026-08-12
奇鋐,3017,3515,65,加碼,2026-08-12
聯電,2303,79000,0,持平,2026-08-12
台光電,2383,1635,35,加碼,2026-08-12
欣興,3037,8460,0,持平,2026-08-12
聯發科,2454,2000,0,持平,2026-08-12
華邦電,2344,42300,0,持平,2026-08-12
旺矽,6223,1060,10,加碼,2026-08-12
台達電,2308,3040,0,持平,2026-08-12
國巨*,2327,9000,0,持平,2026-08-12
智邦,2345,2307,0,持平,2026-08-12
日月光投控,3711,8000,0,持平,2026-08-12
信驊,5274,214,14,加碼,2026-08-12
景碩,3189,4250,0,持平,2026-08-12
健策,3653,800,0,持平,2026-08-12
緯穎,6669,500,0,持平,2026-08-12
台燿,6274,1680,0,持平,2026-08-12
創意,3443,510,0,持平,2026-08-12
貿聯-KY,3665,1200,0,持平,2026-08-12
嘉澤,3533,1240,0,持平,2026-08-12
環球晶,6488,2646,0,持平,2026-08-12
南電,8046,1795,45,加碼,2026-08-12
大立光,3008,462,202,加碼,2026-08-12
致茂,2360,897,0,持平,2026-08-12
高力,8996,1600,0,持平,2026-08-12
力成,6239,5360,0,持平,2026-08-12
南亞,1303,7000,1000,加碼,2026-08-12
富世達,6805,700,0,持平,2026-08-12
中砂,1560,1500,0,持平,2026-08-12
旺宏,2337,7498,0,持平,2026-08-12
鴻海,2317,3200,0,持平,2026-08-12
鴻勁,7769,130,-35,減碼,2026-08-12
順達,3211,2000,0,持平,2026-08-12
聯鈞,3450,1600,0,持平,2026-08-12
辛耘,3583,900,0,持平,2026-08-12
金居,8358,900,-412,減碼,2026-08-12
上銀,2049,1010,0,持平,2026-08-12
光聖,6442,225,0,持平,2026-08-12
譜瑞-KY,4966,500,0,持平,2026-08-12
漢唐,2404,250,0,持平,2026-08-12
臻鼎-KY,4958,500,-2500,減碼,2026-08-12
長興,1717,2500,200,加碼,2026-08-12
強茂,2481,1100,0,持平,2026-08-12
欣銓,3264,700,0,持平,2026-08-12
全新,2455,336,0,持平,2026-08-12
啟碁,6285,350,0,持平,2026-08-12
矽力*-KY,6415,150,-50,減碼,2026-08-12
群聯,8299,1,0,持平,2026-08-12
帆宣,6196,1,0,持平,2026-08-12
世界,5347,1,0,持平,2026-08-12
