股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12680,0,持平,2026-08-03
聯電,2303,77800,1800,加碼,2026-08-03
奇鋐,3017,3450,0,持平,2026-08-03
台光電,2383,1495,90,加碼,2026-08-03
聯發科,2454,1795,0,持平,2026-08-03
欣興,3037,7600,0,持平,2026-08-03
旺矽,6223,1000,0,持平,2026-08-03
華邦電,2344,40000,0,持平,2026-08-03
智邦,2345,2307,17,加碼,2026-08-03
台達電,2308,3040,0,持平,2026-08-03
日月光投控,3711,6400,0,持平,2026-08-03
健策,3653,1030,40,加碼,2026-08-03
緯穎,6669,600,0,持平,2026-08-03
國巨*,2327,6000,0,持平,2026-08-03
臻鼎-KY,4958,6154,0,持平,2026-08-03
信驊,5274,158,14,加碼,2026-08-03
嘉澤,3533,1240,0,持平,2026-08-03
環球晶,6488,2600,189,加碼,2026-08-03
景碩,3189,3217,0,持平,2026-08-03
創意,3443,510,0,持平,2026-08-03
貿聯-KY,3665,1010,130,加碼,2026-08-03
台燿,6274,1680,0,持平,2026-08-03
鴻勁,7769,300,0,持平,2026-08-03
致茂,2360,897,0,持平,2026-08-03
南電,8046,1750,0,持平,2026-08-03
高力,8996,1600,0,持平,2026-08-03
富世達,6805,700,0,持平,2026-08-03
中砂,1560,1350,237,加碼,2026-08-03
力成,6239,3740,714,加碼,2026-08-03
旺宏,2337,7498,0,持平,2026-08-03
鴻海,2317,3200,0,持平,2026-08-03
南亞,1303,4587,0,持平,2026-08-03
大立光,3008,170,30,加碼,2026-08-03
順達,3211,2000,0,持平,2026-08-03
辛耘,3583,900,0,持平,2026-08-03
譜瑞-KY,4966,800,0,持平,2026-08-03
金居,8358,1312,0,持平,2026-08-03
上銀,2049,1010,0,持平,2026-08-03
光聖,6442,225,0,持平,2026-08-03
漢唐,2404,250,30,加碼,2026-08-03
矽力*-KY,6415,624,0,持平,2026-08-03
穎崴,6515,29,-30,減碼,2026-08-03
聯鈞,3450,337,37,加碼,2026-08-03
欣銓,3264,700,0,持平,2026-08-03
強茂,2481,869,0,持平,2026-08-03
全新,2455,336,0,持平,2026-08-03
啟碁,6285,250,0,持平,2026-08-03
長興,1717,500,300,加碼,2026-08-03
群聯,8299,1,0,持平,2026-08-03
帆宣,6196,1,0,持平,2026-08-03
世界,5347,1,0,持平,2026-08-03
