股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12680,0,持平,2026-08-06
奇鋐,3017,3450,0,持平,2026-08-06
聯電,2303,79000,0,持平,2026-08-06
欣興,3037,8460,0,持平,2026-08-06
台光電,2383,1495,0,持平,2026-08-06
聯發科,2454,2000,90,加碼,2026-08-06
華邦電,2344,42300,0,持平,2026-08-06
旺矽,6223,1050,0,持平,2026-08-06
智邦,2345,2307,0,持平,2026-08-06
台達電,2308,3040,0,持平,2026-08-06
健策,3653,1030,0,持平,2026-08-06
國巨*,2327,8000,0,持平,2026-08-06
日月光投控,3711,7500,340,加碼,2026-08-06
景碩,3189,4250,400,加碼,2026-08-06
緯穎,6669,500,0,持平,2026-08-06
信驊,5274,184,26,加碼,2026-08-06
臻鼎-KY,4958,6154,0,持平,2026-08-06
貿聯-KY,3665,1200,99,加碼,2026-08-06
台燿,6274,1680,0,持平,2026-08-06
嘉澤,3533,1240,0,持平,2026-08-06
環球晶,6488,2646,0,持平,2026-08-06
創意,3443,510,0,持平,2026-08-06
南電,8046,1750,0,持平,2026-08-06
高力,8996,1600,0,持平,2026-08-06
致茂,2360,897,0,持平,2026-08-06
鴻勁,7769,260,-40,減碼,2026-08-06
力成,6239,5330,0,持平,2026-08-06
富世達,6805,700,0,持平,2026-08-06
大立光,3008,260,0,持平,2026-08-06
中砂,1560,1500,0,持平,2026-08-06
旺宏,2337,7498,0,持平,2026-08-06
鴻海,2317,3200,0,持平,2026-08-06
順達,3211,2000,0,持平,2026-08-06
辛耘,3583,900,0,持平,2026-08-06
聯鈞,3450,1200,200,加碼,2026-08-06
金居,8358,1312,0,持平,2026-08-06
上銀,2049,1010,0,持平,2026-08-06
譜瑞-KY,4966,580,-90,減碼,2026-08-06
光聖,6442,225,0,持平,2026-08-06
漢唐,2404,250,0,持平,2026-08-06
南亞,1303,1000,-1000,減碼,2026-08-06
強茂,2481,1100,0,持平,2026-08-06
欣銓,3264,700,0,持平,2026-08-06
矽力*-KY,6415,300,0,持平,2026-08-06
全新,2455,336,0,持平,2026-08-06
啟碁,6285,350,0,持平,2026-08-06
長興,1717,1250,192,加碼,2026-08-06
群聯,8299,1,0,持平,2026-08-06
帆宣,6196,1,0,持平,2026-08-06
世界,5347,1,0,持平,2026-08-06
