股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,12800,0,持平,2026-07-14
聯電,2303,75000,0,持平,2026-07-14
奇鋐,3017,3450,0,持平,2026-07-14
華邦電,2344,40000,0,持平,2026-07-14
旺矽,6223,1000,0,持平,2026-07-14
欣興,3037,7064,0,持平,2026-07-14
國巨*,2327,7800,0,持平,2026-07-14
聯發科,2454,1600,0,持平,2026-07-14
台光電,2383,1140,0,持平,2026-07-14
智邦,2345,2100,0,持平,2026-07-14
台達電,2308,2430,0,持平,2026-07-14
臻鼎-KY,4958,6940,0,持平,2026-07-14
緯穎,6669,790,0,持平,2026-07-14
日月光投控,3711,5900,0,持平,2026-07-14
環球晶,6488,2250,98,加碼,2026-07-14
金像電,2368,2750,0,持平,2026-07-14
景碩,3189,3217,0,持平,2026-07-14
健策,3653,780,0,持平,2026-07-14
嘉澤,3533,1240,0,持平,2026-07-14
台燿,6274,1700,0,持平,2026-07-14
南電,8046,1550,110,加碼,2026-07-14
創意,3443,480,0,持平,2026-07-14
南亞,1303,9000,500,加碼,2026-07-14
高力,8996,1600,0,持平,2026-07-14
鴻勁,7769,279,0,持平,2026-07-14
穎崴,6515,200,0,持平,2026-07-14
旺宏,2337,10000,0,持平,2026-07-14
信驊,5274,64,14,加碼,2026-07-14
致茂,2360,450,0,持平,2026-07-14
金居,8358,1750,0,持平,2026-07-14
順達,3211,1800,0,持平,2026-07-14
鴻海,2317,3200,0,持平,2026-07-14
富世達,6805,570,0,持平,2026-07-14
辛耘,3583,900,0,持平,2026-07-14
中砂,1560,1000,0,持平,2026-07-14
譜瑞-KY,4966,800,0,持平,2026-07-14
矽力*-KY,6415,900,0,持平,2026-07-14
光聖,6442,300,0,持平,2026-07-14
上銀,2049,1010,0,持平,2026-07-14
貿聯-KY,3665,166,0,持平,2026-07-14
力成,6239,900,0,持平,2026-07-14
全新,2455,450,0,持平,2026-07-14
欣銓,3264,600,0,持平,2026-07-14
大立光,3008,30,30,新增,2026-07-14
力旺,3529,1,0,持平,2026-07-14
群聯,8299,1,0,持平,2026-07-14
勤誠,8210,1,0,持平,2026-07-14
帆宣,6196,1,0,持平,2026-07-14
頎邦,6147,1,0,持平,2026-07-14
世界,5347,1,0,持平,2026-07-14
華星光,4979,0,-1,清空,2026-07-14
