股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,14200,0,持平,2026-06-15
聯電,2303,72400,0,持平,2026-06-15
國巨*,2327,9900,0,持平,2026-06-15
欣興,3037,8960,0,持平,2026-06-15
奇鋐,3017,3250,0,持平,2026-06-15
華邦電,2344,38000,0,持平,2026-06-15
台光電,2383,1350,0,持平,2026-06-15
金像電,2368,4700,0,持平,2026-06-15
旺矽,6223,900,0,持平,2026-06-15
聯發科,2454,1280,80,加碼,2026-06-15
台達電,2308,2430,0,持平,2026-06-15
日月光投控,3711,8900,-3201,減碼,2026-06-15
智邦,2345,2100,0,持平,2026-06-15
緯穎,6669,790,0,持平,2026-06-15
臻鼎-KY,4958,6020,120,加碼,2026-06-15
健策,3653,830,0,持平,2026-06-15
嘉澤,3533,1240,0,持平,2026-06-15
旺宏,2337,16350,0,持平,2026-06-15
貿聯-KY,3665,1090,0,持平,2026-06-15
台燿,6274,1520,0,持平,2026-06-15
創意,3443,430,0,持平,2026-06-15
鴻勁,7769,279,0,持平,2026-06-15
穎崴,6515,200,0,持平,2026-06-15
致茂,2360,840,0,持平,2026-06-15
世界,5347,9911,0,持平,2026-06-15
高力,8996,1334,0,持平,2026-06-15
環球晶,6488,1700,203,加碼,2026-06-15
光聖,6442,830,0,持平,2026-06-15
聯亞,3081,570,0,持平,2026-06-15
頎邦,6147,5600,0,持平,2026-06-15
力旺,3529,390,0,持平,2026-06-15
金居,8358,1710,0,持平,2026-06-15
富世達,6805,570,0,持平,2026-06-15
勤誠,8210,680,0,持平,2026-06-15
南電,8046,1080,0,持平,2026-06-15
景碩,3189,1380,0,持平,2026-06-15
南亞,1303,7550,550,加碼,2026-06-15
鴻海,2317,3200,0,持平,2026-06-15
群聯,8299,350,0,持平,2026-06-15
信驊,5274,45,0,持平,2026-06-15
辛耘,3583,900,0,持平,2026-06-15
譜瑞-KY,4966,900,0,持平,2026-06-15
帆宣,6196,1000,130,加碼,2026-06-15
中砂,1560,800,200,加碼,2026-06-15
穩懋,3105,957,0,持平,2026-06-15
順達,3211,1100,400,加碼,2026-06-15
華星光,4979,748,-168,減碼,2026-06-15
上銀,2049,1010,0,持平,2026-06-15
全新,2455,450,0,持平,2026-06-15
強茂,2481,1,0,持平,2026-06-15
