股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11359,0,持平,2026-05-11
台光電,2383,4605,0,持平,2026-05-11
聯發科,2454,4463,0,持平,2026-05-11
智邦,2345,6231,0,持平,2026-05-11
台達電,2308,6572,0,持平,2026-05-11
貿聯-KY,3665,4704,0,持平,2026-05-11
金像電,2368,8260,0,持平,2026-05-11
南電,8046,12658,0,持平,2026-05-11
奇鋐,3017,4351,149,加碼,2026-05-11
緯穎,6669,2047,0,持平,2026-05-11
旺矽,6223,2084,30,加碼,2026-05-11
健策,3653,2267,0,持平,2026-05-11
欣興,3037,10387,0,持平,2026-05-11
信驊,5274,483,0,持平,2026-05-11
日月光投控,3711,13833,0,持平,2026-05-11
國巨*,2327,17221,0,持平,2026-05-11
台燿,6274,4151,0,持平,2026-05-11
穎崴,6515,442,20,加碼,2026-05-11
聯電,2303,46374,0,持平,2026-05-11
創意,3443,764,0,持平,2026-05-11
京元電子,2449,12919,0,持平,2026-05-11
鴻海,2317,14177,0,持平,2026-05-11
精測,6510,930,0,持平,2026-05-11
富世達,6805,1761,0,持平,2026-05-11
勤誠,8210,1967,427,加碼,2026-05-11
欣銓,3264,9030,0,持平,2026-05-11
世芯-KY,3661,296,0,持平,2026-05-11
漢唐,2404,1394,0,持平,2026-05-11
華碩,2357,1996,0,持平,2026-05-11
萬潤,6187,1224,0,持平,2026-05-11
高技,5439,3228,0,持平,2026-05-11
高力,8996,1034,0,持平,2026-05-11
南茂,8150,11334,0,持平,2026-05-11
金居,8358,1980,0,持平,2026-05-11
亞德客-KY,1590,530,0,持平,2026-05-11
譜瑞-KY,4966,1036,550,加碼,2026-05-11
華通,2313,2624,0,持平,2026-05-11
矽力*-KY,6415,940,280,加碼,2026-05-11
強茂,2481,3654,0,持平,2026-05-11
精成科,6191,3988,0,持平,2026-05-11
新日興,3376,1741,0,持平,2026-05-11
文曄,3036,1200,1200,新增,2026-05-11
優群,3217,874,0,持平,2026-05-11
中鋼,2002,5163,0,持平,2026-05-11
東陽,1319,511,0,持平,2026-05-11
富喬,1815,107,0,持平,2026-05-11
美律,2439,18,0,持平,2026-05-11
旺宏,2337,8,0,持平,2026-05-11
頎邦,6147,1,0,持平,2026-05-11
世界,5347,1,0,持平,2026-05-11
景碩,3189,0,-3744,清空,2026-05-11
