股票名稱,代碼,持有張數,張數增減,備註,日期
台積電,2330,11960,303,加碼,2026-05-28
台光電,2383,4723,0,持平,2026-05-28
聯發科,2454,4263,0,持平,2026-05-28
台達電,2308,6572,0,持平,2026-05-28
智邦,2345,6231,0,持平,2026-05-28
國巨*,2327,18313,0,持平,2026-05-28
奇鋐,3017,5141,0,持平,2026-05-28
旺矽,6223,2169,0,持平,2026-05-28
欣興,3037,12466,0,持平,2026-05-28
緯穎,6669,2344,0,持平,2026-05-28
日月光投控,3711,17948,1308,加碼,2026-05-28
金像電,2368,7769,0,持平,2026-05-28
聯電,2303,71190,0,持平,2026-05-28
貿聯-KY,3665,4704,0,持平,2026-05-28
南電,8046,11398,0,持平,2026-05-28
健策,3653,2267,0,持平,2026-05-28
信驊,5274,422,0,持平,2026-05-28
台燿,6274,4151,0,持平,2026-05-28
穎崴,6515,442,0,持平,2026-05-28
富世達,6805,1761,0,持平,2026-05-28
精測,6510,930,0,持平,2026-05-28
勤誠,8210,2167,0,持平,2026-05-28
京元電子,2449,8268,0,持平,2026-05-28
嘉澤,3533,852,0,持平,2026-05-28
漢唐,2404,1715,0,持平,2026-05-28
萬潤,6187,1334,0,持平,2026-05-28
欣銓,3264,6217,0,持平,2026-05-28
高技,5439,3528,0,持平,2026-05-28
頎邦,6147,4631,1430,加碼,2026-05-28
南茂,8150,11635,0,持平,2026-05-28
高力,8996,1034,0,持平,2026-05-28
大立光,3008,329,0,持平,2026-05-28
金居,8358,1980,0,持平,2026-05-28
譜瑞-KY,4966,1036,0,持平,2026-05-28
台表科,6278,3734,0,持平,2026-05-28
亞德客-KY,1590,530,0,持平,2026-05-28
創意,3443,96,0,持平,2026-05-28
精成科,6191,3988,0,持平,2026-05-28
新日興,3376,1741,0,持平,2026-05-28
同欣電,6271,686,0,持平,2026-05-28
中鋼,2002,5163,0,持平,2026-05-28
華通,2313,329,0,持平,2026-05-28
東陽,1319,511,0,持平,2026-05-28
富喬,1815,107,0,持平,2026-05-28
世芯-KY,3661,1,0,持平,2026-05-28
美律,2439,18,0,持平,2026-05-28
強茂,2481,5,0,持平,2026-05-28
華碩,2357,1,0,持平,2026-05-28
鴻海,2317,1,0,持平,2026-05-28
世界,5347,1,0,持平,2026-05-28
矽力*-KY,6415,0,-1038,清空,2026-05-28
